longitude,latitude,region
-3.277114,52.097054,4.0
-2.664244,53.49531,3.0
-4.346153,59.1038,0
-5.8682466,49.35758,0
-1.0108325,54.23707,5.0
-1.1572189,50.601868,6.0
-2.0585,54.89448,7.0
-1.0725785,55.90686,0
-3.7723174,50.440937,10.0
-5.745111,50.44253,0
-1.7548747,55.66439,0
-1.5198315,53.145435,1.0
-8.28308,54.45916,0
0.43361235,51.494213,2.0
-0.014904527,51.096024,2.0
-2.0991979,57.907677,0
0.47358504,55.040775,0
-7.5252695,55.089436,0
1.3536522,50.90701,0
1.3081131,51.0651,6.0
-1.3711677,51.85919,6.0
-5.227165,51.311424,0
-1.3038666,51.99738,6.0
-1.5947237,54.006855,5.0
0.30544648,51.26112,2.0
-4.9592133,52.91793,0
1.7911794,50.644287,0
0.54661703,51.88309,2.0
1.5074364,51.029488,0
-6.9219017,51.433704,0
-0.53380793,54.125072,5.0
0.11405989,51.945152,2.0
-5.8084345,52.66365,0
0.70287186,51.054085,6.0
-4.667488,57.4765,0
1.3941344,53.33464,0
-1.4960343,55.19859,7.0
-5.222371,50.448917,0
-4.6530447,53.116608,0
-4.1067634,53.585037,0
-0.80245584,51.055267,6.0
-5.613484,54.336395,0
-5.0167317,50.14502,0
-3.3108633,50.845116,10.0
-5.573926,57.333073,0
-3.3260925,58.04959,0
0.2458637,53.444916,0
-6.105115,53.114964,0
-0.41380417,56.584007,0
-0.97265863,57.283897,0
0.02767335,56.007504,0
-5.626098,55.569885,0
-2.5855174,58.385857,0
0.2921379,53.78413,0
-1.0955256,53.25324,1.0
-1.2622831,53.7173,5.0
1.4961739,52.335495,9.0
-4.666243,51.553276,0
0.5185054,50.675854,6.0
-1.8430088,51.554943,6.0
-3.4590557,51.59001,8.0
-1.6908199,50.26459,0
-2.6366246,50.473213,0
-7.5505753,55.402283,0
-0.2895047,52.476685,1.0
-1.9294364,56.45151,0
-4.572954,57.278736,0
-4.3032265,54.09287,0
0.6641217,53.046825,0
-0.42899525,55.479877,0
-0.2327239,54.305836,0
-5.1321416,54.29994,0
0.18323824,53.951397,0
-7.9010615,55.83359,0
-2.4943495,52.752552,4.0
-5.87618,57.244045,0
-5.048493,50.593033,0
-6.2212768,54.882973,12.0
-2.3275561,52.86174,4.0
-5.4521236,53.52232,0
-1.4612229,52.111744,4.0
-1.5421807,54.157562,5.0
-6.8097124,54.918243,0
-7.143938,57.696293,0
-5.804206,49.81704,0
-3.6730263,52.46618,8.0
-3.8817976,49.75692,0
-1.7855643,51.869976,6.0
-1.0786558,50.22458,0
-4.5257244,52.02812,0
-2.6713011,52.072712,4.0
-3.530296,54.949753,0
-7.0865436,55.780376,0
2.0656066,50.795654,0
-6.755222,56.04464,0
2.090058,51.17603,0
-3.5629718,55.894325,11.0
0.7539598,51.85071,2.0
-4.7070336,55.58234,0
-3.8165936,50.274017,0
-2.4033046,53.931114,3.0
-0.45266697,55.889854,0
-2.9676836,58.888836,0
1.7346909,52.231174,0
-0.9457445,52.485474,1.0
-4.50143,54.822773,0
-1.1082561,51.383183,6.0
-5.9214077,55.851215,0
-2.7755105,53.10637,3.0
-1.7943853,51.26149,6.0
-1.3342644,50.955982,6.0
-3.517646,52.978798,3.0
-6.1927314,49.610676,0
-4.6500506,52.17634,0
-7.0378942,52.64602,0
-6.8635902,56.22875,0
-3.2303042,59.226723,0
-1.7047994,55.853626,0
1.2359877,53.058334,0
-1.7713456,54.897728,7.0
-4.755431,49.585686,0
-7.024418,57.965065,0
-3.1615438,55.477173,11.0
-6.125661,50.168503,0
-3.518256,50.483917,0
-4.304286,57.43164,11.0
-6.089002,50.57547,0
-2.4641747,51.600185,10.0
-2.3882663,50.011757,0
-6.871938,53.497818,0
-3.1908264,56.64864,11.0
-5.468338,55.7505,0
-6.1218734,50.85185,0
-5.692396,50.73076,0
-1.357615,50.54442,0
-6.5773063,57.08033,0
-3.8097794,56.923195,11.0
-2.7388523,53.774235,3.0
0.59774566,54.066246,0
-1.1625286,52.51531,4.0
-3.6096377,54.260433,0
-2.3293827,55.354675,7.0
-2.4163966,50.41909,0
-2.2822137,56.434902,0
-6.057659,54.48398,12.0
1.9941006,52.69828,0
-7.049944,55.41209,0
-2.1589344,50.0492,0
-5.834473,50.583042,0
-3.6528308,53.549484,3.0
-0.4311034,53.368706,1.0
-5.6745014,52.532192,0
-3.84844,53.638332,0
0.4330915,53.347782,0
0.8838453,51.1497,6.0
-2.2515686,58.3683,0
-1.5908638,50.953568,6.0
0.542975,55.304657,0
-3.1569314,50.99143,10.0
1.0493039,54.18471,0
-1.7903063,57.867764,0
-6.8436894,55.70122,0
-8.354996,54.58834,0
-8.137808,55.11495,0
-5.8389597,52.91745,0
-6.053336,55.689884,0
-1.2346117,50.326,0
0.23823957,55.7235,0
-2.5878212,59.196667,0
-3.028969,49.913334,0
-5.249699,53.934807,0
0.15965378,50.400646,0
-0.55416745,51.695576,2.0
-3.9488025,55.22696,11.0
-7.8342648,55.11052,0
0.34394145,51.918846,2.0
-2.9740467,52.097073,4.0
-6.073616,49.31228,0
0.67354524,50.775486,6.0
1.0197415,53.4827,0
-6.376631,51.552593,0
-6.6061516,51.269634,0
-7.0659328,56.51702,0
-5.9362993,52.518925,0
-2.420853,52.058727,4.0
-6.1185203,53.2748,0
-4.6215253,54.655083,0
-0.62714726,51.562626,2.0
0.3794878,50.442463,0
-4.659527,56.235146,11.0
-6.832167,55.5364,0
-6.631184,57.28007,0
-2.003023,55.79778,0
-2.4725177,50.582405,0
-6.320299,52.644863,0
-0.6157276,53.963593,5.0
-0.80363387,52.042866,9.0
0.97998273,51.557552,9.0
-2.4829917,51.10385,10.0
-4.855797,55.224823,0
-6.0869393,50.027645,0
2.042844,50.919548,0
-0.63324636,53.28537,1.0
-2.7227566,59.348984,0
0.0018811116,50.47789,0
-0.41636232,52.872135,1.0
0.8752028,54.056633,0
-4.228373,58.17819,0
1.5084974,52.776466,0
-2.6737177,55.68761,0
-3.588932,52.041866,8.0
-4.9646773,51.93561,0
-1.8138449,51.398357,6.0
-3.4163358,56.06151,11.0
-6.1016393,56.45238,0
-5.1562614,50.733368,0
-4.5573587,54.365307,0
-2.3851597,56.250668,0
0.95160776,54.73244,0
0.06587731,52.81977,9.0
-4.9841046,56.269398,0
-3.1866157,58.242332,0
2.1810875,51.86625,0
-6.652139,53.587624,0
0.9089396,51.000988,6.0
-3.1020358,54.291584,3.0
-0.48016274,54.26665,0
-4.1348515,54.56661,0
-1.3527572,53.23842,5.0
-5.2501755,57.225727,0
1.9066176,53.29669,0
-0.81644046,54.5582,0
-1.5190445,50.15481,0
0.42113805,54.771786,0
-5.4882565,53.846054,0
-3.091757,57.20076,11.0
-7.297659,54.78899,0
-7.6570363,55.713493,0
-2.3156612,57.20867,0
-1.3343047,54.483223,7.0
-4.343887,51.755726,0
-3.4580033,57.86651,0
-8.012249,53.92493,0
-7.2508664,53.255016,0
-1.101971,56.326813,0
-0.11225485,50.693844,6.0
-3.131232,56.843845,0
0.37700656,54.350662,0
-7.850433,55.98218,0
-0.6892956,50.823456,6.0
-4.4428062,53.022217,0
-1.1592616,54.79554,0
-4.5314755,56.63518,11.0
-0.96527445,50.65279,6.0
-0.91994494,55.7706,0
-1.3981992,53.60152,5.0
-1.198081,51.63236,6.0
0.15630616,52.968254,1.0
0.5025619,50.543156,0
-4.493984,50.89281,0
-2.4137692,53.535442,3.0
1.0093782,51.41686,6.0
-2.539635,54.23066,3.0
1.1301372,51.992035,9.0
-2.853186,59.50702,0
-2.96648,55.319557,11.0
-3.0448413,53.337475,3.0
-0.80791515,50.385147,0
-2.5092463,58.709946,0
-7.102409,56.358223,0
-0.9933303,56.893585,0
-1.0203649,51.019714,6.0
0.25604302,52.704044,9.0
-0.12353885,52.918217,1.0
-1.826849,51.713768,6.0
0.29955563,50.729366,6.0
-8.226677,54.85163,0
-3.422266,57.16078,11.0
-6.3663845,51.278027,0
-1.0374994,52.21711,1.0
-5.6639447,57.898376,0
-4.477732,49.792137,0
-2.333478,58.90578,0
-5.3798423,50.992905,0
-7.2066584,56.215103,0
-4.139028,55.52428,11.0
-6.9314814,54.433258,0
2.229597,52.302586,0
-7.2468553,57.429184,0
-5.885193,53.3617,0
-0.75617313,50.705765,6.0
-1.2396293,56.04073,0
-3.2681053,58.418472,0
-2.9688792,52.66155,4.0
-0.93947625,52.628143,1.0
0.27316958,54.64142,0
-4.1371536,53.411957,0
0.22125325,54.21763,0
-6.5556984,54.595287,12.0
-1.5214934,53.742558,5.0
-4.653688,55.79196,11.0
-1.0187593,51.798626,2.0
-1.3341278,56.90359,0
-0.5773601,50.407837,0
-0.63175327,55.756607,0
0.077174716,51.40989,2.0
-4.3862953,51.163853,0
0.052486643,53.83669,0
-1.5876012,51.796837,6.0
-6.2935257,49.911663,0
-5.9649205,55.52421,0
-8.074397,55.395477,0
0.4456442,51.764732,2.0
-6.7010374,58.80161,0
0.6627101,51.73614,2.0
-0.65439373,54.93634,0
-5.146729,53.05872,0
-4.016706,50.406364,0
-7.1013956,57.082413,0
-2.7861147,56.01847,0
-5.726943,53.764053,0
1.5301921,53.039143,0
-0.8155359,52.188248,6.0
-7.0811596,57.832207,0
-1.674211,56.90849,0
-4.7966166,51.210247,0
-0.6512529,51.808502,2.0
-0.26028058,50.35357,0
-3.1582313,54.093197,3.0
-7.0182915,53.222458,0
-8.116968,55.249886,0
-5.9544377,53.68793,0
-6.7971244,54.28422,0
-0.8616324,56.745823,0
0.24106388,53.27655,0
-2.0910232,52.834927,4.0
-0.8698228,53.981422,5.0
-6.5762877,53.25884,0
-3.720472,53.21623,3.0
-2.964436,54.60855,3.0
1.6742373,52.634274,9.0
0.32964963,50.591522,0
-5.2294946,53.773678,0
-6.3954434,50.190086,0
-6.8716927,54.595005,12.0
0.58348775,54.89796,0
-2.917696,59.194942,0
1.3862071,51.6034,0
-5.246404,54.11123,0
1.2442243,52.775238,9.0
-2.4975605,57.0533,0
-2.3193161,50.147305,0
1.7962873,50.90907,0
-7.1156535,54.930244,0
-2.2165635,52.150177,4.0
-6.6783767,57.854584,0
-3.609926,54.09203,0
-4.597654,51.727978,0
1.928509,51.48868,0
-1.8720851,50.83675,6.0
-4.4980884,57.080563,11.0
-1.1694177,51.24543,6.0
-5.8633523,49.97248,0
-1.2168607,54.637966,7.0
0.0695771,51.735073,2.0
-0.12554894,51.43683,2.0
1.9640089,52.096684,0
0.32409567,52.86214,1.0
-3.8246686,56.722816,11.0
-4.5021844,53.647755,0
2.1552343,51.57369,0
-4.888459,58.297684,0
-4.7421975,53.57513,0
-4.2240844,50.84878,10.0
-5.1077366,52.057137,0
-5.406828,52.5397,0
-0.4998116,51.329536,2.0
-6.520444,57.604214,0
-5.7862062,54.070473,0
-1.5018511,53.450943,5.0
-0.10074373,52.396786,9.0
1.9836146,51.644608,0
-5.716457,55.238262,0
-6.3283896,51.133324,0
-1.3375884,54.037075,5.0
-3.4596732,56.981255,0
0.11053599,51.295433,2.0
-7.7773285,53.351936,0
-0.09773813,51.330074,2.0
-2.7007875,51.024334,10.0
1.0846897,52.159096,9.0
-5.2027025,58.67007,0
-3.445057,58.577576,0
-5.8865843,51.255135,0
-5.1123857,55.33064,0
-7.6464214,53.066486,0
0.019327208,53.375668,5.0
-7.3160534,55.271034,0
0.7411978,52.781487,0
-3.5373127,52.192097,8.0
-3.9605794,53.13822,0
-2.9740162,58.090904,0
-6.1373115,55.949135,0
1.8134687,53.443844,0
-7.474299,54.515133,12.0
1.1216278,51.830215,9.0
-3.5167656,51.151775,0
-0.48439622,52.577904,1.0
-6.5426188,55.466064,0
0.33221257,50.995483,2.0
0.32402718,54.492382,0
-7.846793,55.27338,0
-3.2027676,50.701828,0
-7.2921844,55.446102,0
-1.6863518,54.745453,7.0
-3.546545,52.80246,8.0
-5.3172503,50.592083,0
-0.8867023,53.69245,5.0
-0.38190302,56.16218,0
-2.0113966,56.902878,0
-0.018071806,51.843502,2.0
-0.36118343,51.729263,2.0
-5.2622976,56.620926,0
-2.8938546,52.821983,3.0
-4.186778,57.21943,11.0
-1.769362,57.37866,0
1.8666842,50.783077,0
-7.933125,54.780464,0
-5.4284215,50.734116,0
-3.5390391,58.18967,0
-0.65711737,53.63141,5.0
-2.2562635,51.33916,10.0
-0.5199055,52.43795,1.0
-5.1350303,59.17583,0
-2.718215,52.731068,4.0
-2.5942523,54.400845,3.0
-0.95378625,51.28356,6.0
-3.4377687,53.469658,3.0
-1.6398424,50.40367,0
-7.7129893,54.426315,0
-1.806671,57.068005,0
-4.313962,49.665882,0
-5.591552,54.93328,0
-4.257218,54.386154,0
-5.808625,56.02639,0
0.8963315,52.62223,9.0
-3.822787,57.135704,11.0
-6.682169,53.754364,0
-6.555424,56.70103,0
0.56732726,53.79155,0
-4.943311,55.04873,0
-3.9273307,51.979553,8.0
-2.2932472,53.68451,3.0
-1.5821018,56.467587,0
-3.174516,53.920673,3.0
-0.3173475,50.60494,6.0
-4.710541,58.105038,0
1.9313185,52.87113,0
-7.512954,53.309467,0
1.1502588,54.043095,0
-5.014993,57.556026,0
-0.8289855,51.79589,2.0
-1.8913727,54.449627,5.0
0.708191,51.991684,9.0
-2.5074153,56.5884,0
0.7072989,50.911484,6.0
-3.242575,49.876873,0
-2.098335,51.05854,6.0
0.036901236,54.66964,0
-2.1645951,56.101406,0
-4.9245677,58.798374,0
-5.1086564,49.839745,0
-7.312089,53.408127,0
-5.4698143,51.28528,0
-0.79230803,51.183155,2.0
-5.7649083,55.710773,0
1.7609404,51.929203,0
-0.14744331,54.78238,0
-5.6374903,49.40135,0
-3.9454093,57.38517,0
-5.160103,54.726883,0
-5.148958,52.564655,0
-5.4250374,51.431458,0
-5.839222,51.105907,0
-5.773406,49.66392,0
-3.7957575,58.67407,0
0.25391918,53.596653,0
-3.0562208,59.352688,0
-4.467962,51.42754,0
-1.4055707,57.371193,0
0.050843026,55.595657,0
-2.5581257,55.866344,0
0.9585122,50.6166,0
-6.7679596,55.205147,0
-0.985342,55.34882,0
-5.8660927,53.20734,0
-3.181848,52.573612,4.0
-6.4480305,52.501923,0
0.70759946,52.498936,9.0
-5.0157332,51.78952,0
-5.9404554,56.313896,0
0.78176564,52.374207,9.0
-3.779328,59.222137,0
-4.04886,50.220905,0
-1.0024585,51.149887,6.0
-3.1410987,52.75859,3.0
-1.2286987,51.495094,6.0
-3.5116103,57.683205,0
-3.261306,55.815437,11.0
2.0966067,51.04647,0
-4.8975863,50.749252,0
1.6202577,53.737907,0
1.2873528,52.23355,9.0
-5.5966625,49.565464,0
-4.7457776,50.904022,0
-6.563637,51.13048,0
-6.638095,50.748917,0
0.63563555,50.47045,0
-3.192273,53.181026,3.0
-4.616032,55.11049,0
-1.4737523,54.88714,7.0
-0.74563146,51.317608,2.0
-2.1464677,50.357677,0
-6.3304276,52.365448,0
-1.2196825,51.08951,6.0
-4.208061,52.911366,0
-5.1940074,49.495293,0
-3.3239586,50.363255,0
-6.9548335,51.562954,0
-0.4272183,53.185608,1.0
-1.9921623,55.35051,0
-4.455541,52.87517,0
-5.6855817,54.49284,12.0
-1.1262279,50.903793,6.0
-0.71042466,52.60741,1.0
1.5147411,52.172253,9.0
1.1050736,51.665028,9.0
-3.9096427,51.78176,8.0
-4.5343785,49.62586,0
-1.5607578,52.43377,4.0
-6.0064335,49.727512,0
-6.007317,59.03498,0
-6.3107142,57.00709,0
-2.0857131,57.73231,0
-6.554607,55.636185,0
-1.936841,52.37114,4.0
-4.9281564,52.163578,0
-4.7465005,57.67658,0
-5.740422,50.969387,0
1.1383607,52.62548,9.0
-2.9783764,50.08626,0
-3.9363039,53.307858,0
-5.3779273,49.60812,0
1.1381602,54.448215,0
-1.0713882,54.08824,5.0
-5.998673,55.182777,0
-3.544453,54.635452,0
-1.9504516,50.09149,0
-6.4243784,50.71389,0
-4.955053,57.350792,0
-0.8744408,57.150566,0
-5.369123,53.344948,0
-3.2964406,55.30701,11.0
-2.2712228,51.841988,10.0
-6.6681547,58.011253,0
1.500203,51.74695,0
-0.038100023,51.637077,2.0
1.003061,52.47496,9.0
-6.9134293,53.06425,0
-7.427624,56.328537,0
1.2768687,51.23195,6.0
-4.9163604,55.899487,0
-0.49362177,56.305504,0
-2.6840875,54.56248,3.0
-3.7966175,59.05086,0
-6.8481803,51.80944,0
-4.9440084,55.6796,0
-7.6492577,54.254135,0
-5.5354395,51.72429,0
2.2794778,52.601837,0
-6.2336273,54.60739,12.0
-3.6959562,57.99688,0
-2.6513362,53.239132,3.0
-3.4778974,52.359745,4.0
-4.2708435,52.752598,0
-1.9664273,57.230507,0
0.31306097,54.915443,0
-5.6538706,56.25184,0
-6.5166945,55.282528,0
-6.935484,58.249573,0
-3.1937594,53.451122,3.0
-6.609374,58.354122,0
-0.22534353,54.929996,0
-4.636978,57.864746,0
-4.929033,49.713432,0
-6.6953034,52.499435,0
2.198117,52.014107,0
-4.0882287,52.140392,0
0.85461074,51.30281,6.0
-0.43790686,51.593784,2.0
-4.032668,53.73092,0
-2.6945224,54.09916,3.0
-3.5332844,56.59031,11.0
-5.129709,56.44378,0
-2.252107,51.17877,10.0
-3.9107904,53.479313,0
-2.1961737,55.50634,0
-0.13555463,55.46709,0
0.81352276,51.45453,9.0
-1.8627362,53.997154,5.0
-4.305557,54.69903,0
-5.2214537,53.465725,0
-4.6602283,54.19409,0
-6.128783,51.27588,0
-2.7835255,54.74086,3.0
-5.1760416,55.15504,0
-4.2772655,53.73279,0
-7.255847,52.63097,0
-4.3735924,52.608734,0
-6.699385,54.74935,12.0
-6.573648,55.792885,0
-0.79948187,53.0207,1.0
-4.969684,54.17055,0
-2.480839,53.79857,3.0
-4.815706,56.967655,0
-6.5355725,57.433666,0
-2.3731494,50.28316,0
-0.47586718,50.843616,6.0
-3.727899,59.40019,0
-8.014313,55.544823,0
-0.6242963,53.792507,5.0
-1.6149337,52.747944,1.0
-4.731281,52.462894,0
-7.4084387,53.69043,0
-4.6086564,53.287666,0
-6.0875807,56.895245,0
-3.616455,55.28095,11.0
-3.6857226,51.89467,8.0
-2.8667667,57.328667,0
-0.75711936,55.465786,0
-6.0703044,52.374752,0
-0.36697912,54.542183,0
-0.090206325,52.171932,9.0
-5.403712,50.30943,0
-2.2035697,53.830536,3.0
-6.339974,57.902184,0
-1.765156,52.025394,4.0
-6.8943095,57.405865,0
-3.85529,54.916973,0
-3.856221,54.14867,0
-4.557089,53.462837,0
-2.4773026,58.202663,0
-3.4659255,53.149986,3.0
-2.6506753,51.5155,10.0
0.21572807,52.556595,9.0
-7.952454,55.688393,0
-4.2876477,55.169823,11.0
0.4409811,53.929115,0
-3.9875352,54.735622,0
-0.34367257,51.062687,2.0
-2.9324036,58.39811,0
-2.9892223,53.679653,3.0
-7.9725833,54.953514,0
-2.1418626,57.061436,0
0.48427418,52.02982,9.0
0.3249514,54.078644,0
-3.1446884,59.49201,0
-5.622012,57.53534,0
-4.457952,52.463245,0
-3.9833827,54.43298,0
-2.1192002,58.20926,0
-5.1786423,51.475235,0
0.034092538,54.92016,0
-3.1480918,54.465286,0
1.6470399,53.31254,0
0.17676622,52.42106,9.0
-3.8773298,58.163,0
-1.7937728,50.535954,0
-4.9437137,54.61394,0
1.2945055,52.500336,9.0
-2.2803884,50.670696,10.0
-6.0668883,52.65024,0
-1.68309,53.033802,1.0
-0.39767602,52.329117,9.0
-5.907598,54.362926,0
0.685842,54.752316,0
-0.5312942,53.00941,1.0
-4.7886724,55.404305,0
-6.4969983,56.87299,0
-5.2201695,53.617638,0
0.98171055,53.91217,0
-6.472627,51.416714,0
-3.2026262,54.964592,3.0
2.134814,51.302185,0
1.2737788,50.77582,0
-3.9894946,50.77924,10.0
-4.154016,56.780125,11.0
-7.3625503,55.73005,0
-4.7299585,58.455353,0
-2.814587,49.95062,0
-6.193796,52.78644,0
-2.115077,53.26858,3.0
-2.2500799,51.51171,10.0
-3.1910052,51.825382,8.0
0.13653116,51.01918,2.0
-3.565821,58.36111,0
0.8650711,50.507507,0
-2.5537658,53.080048,3.0
-5.3897805,55.44083,0
-4.4293985,58.51267,0
0.017478017,52.06113,2.0
-6.9890966,58.105778,0
-5.8200784,49.497707,0
-5.2935996,57.43863,0
0.82397324,53.775753,0
-1.5583175,51.365463,6.0
-2.8512263,58.72271,0
-6.757875,58.660088,0
-2.309889,58.046375,0
-6.8978696,58.388096,0
-1.5029624,55.727974,0
-3.4676788,50.688377,0
1.7330166,52.07961,0
0.23280632,53.123573,0
-5.106849,52.277256,0
1.7167424,51.479042,0
-0.8129737,55.616776,0
-3.5222628,58.95575,0
-1.2526604,53.113914,1.0
-7.053317,55.945312,0
-1.9323083,51.143513,6.0
-2.9789581,51.124672,10.0
1.555102,51.872864,0
-6.5633054,52.929607,0
-4.5524783,52.748142,0
-7.862351,54.11128,0
-1.01819,52.05911,9.0
-7.029234,51.693356,0
-3.3807642,50.189854,0
-4.11297,57.615314,0
-2.8023252,52.96471,3.0
-2.0422854,51.76956,10.0
-3.039542,56.15354,0
-3.935686,52.442867,0
-7.0780334,52.934372,0
-5.2207913,51.90301,0
-6.3359966,50.57811,0
-1.5879284,53.30452,5.0
-6.367247,58.827564,0
-6.208406,57.33413,0
-4.7851596,56.444477,0
-7.5953565,54.09807,0
1.9593713,51.33289,0
-1.7729738,54.30451,5.0
-1.1234931,51.9208,9.0
2.209214,52.158237,0
-1.9986448,58.500397,0
1.8804024,51.188873,0
-2.252461,51.68157,10.0
1.1268991,50.968746,6.0
2.1318502,51.438286,0
-4.386546,54.993584,0
-1.3736871,50.679413,6.0
-4.095102,55.705883,11.0
-6.5707755,52.641148,0
-1.7212676,52.315964,4.0
-1.551555,51.961376,6.0
-0.44220087,53.538506,5.0
-3.9489262,50.587513,10.0
1.6513547,52.902336,0
-2.1645534,57.388683,0
0.4476426,52.579334,9.0
1.5999391,51.624023,0
-0.956321,54.387184,5.0
-6.992623,54.76687,12.0
-5.5438695,54.156548,0
-2.304502,50.83284,10.0
-4.551403,56.001717,11.0
-6.909504,53.662045,0
-7.7650614,54.610767,0
-1.5809485,51.22273,6.0
-5.916513,53.52112,0
-3.402184,55.125072,0
-4.4771748,50.24342,0
-0.029025285,55.32527,0
-1.0654984,55.49255,0
-5.8082848,52.387478,0
-6.932985,52.499844,0
-3.0118234,55.664604,11.0
1.7789273,51.334908,0
-7.1585064,51.976234,0
-7.0844617,52.357216,0
0.25690424,52.05278,2.0
-4.9030623,58.99194,0
-2.1434023,54.43118,5.0
-2.9076493,50.968494,10.0
-6.942356,51.944023,0
0.4108424,53.0212,0
-5.497908,54.00695,0
-6.901271,52.084274,0
-0.8949339,56.036354,0
-2.8961637,52.350323,4.0
-3.4815917,59.117115,0
-2.8637536,57.491318,0
-6.3219414,52.905445,0
-1.0803032,55.64065,0
-7.1764975,54.628113,12.0
1.5761386,51.32921,6.0
-5.872241,54.614742,12.0
-2.167095,52.428066,4.0
-8.106199,54.047085,0
-3.2977383,51.440624,8.0
0.7145809,53.924892,0
-7.053684,57.26635,0
-7.129505,53.561745,0
-7.8432612,53.49976,0
-4.8449254,54.32848,0
-1.2254183,54.347797,5.0
-3.7024508,51.258114,0
-0.8693529,50.918213,6.0
-6.2867765,55.78498,0
-5.811476,56.995712,0
-3.7472546,50.741848,10.0
-6.363063,53.35169,0
-5.21328,52.8993,0
0.6874494,51.198513,6.0
1.7971042,51.62762,0
-7.727017,53.939117,0
-3.6524398,56.199364,11.0
-5.2694435,50.866863,0
-7.3923163,53.0284,0
-7.582996,53.456814,0
-6.1097326,51.553223,0
-7.415382,54.93586,0
-7.4418607,53.838993,0
-6.0479136,54.189293,0
-3.6580517,51.028908,10.0
-4.358557,56.18408,11.0
-2.7787426,55.159264,7.0
-1.3707924,51.22507,6.0
-0.5744177,56.0309,0
-2.479237,51.757683,10.0
-0.6680235,54.752304,0
-0.08021219,56.150272,0
-3.3622932,52.686993,8.0
-5.326346,56.268303,0
-0.4449453,50.3185,0
1.5089401,51.49089,0
0.05903475,53.688835,0
-1.5643744,50.52921,0
-4.858848,59.201996,0
-6.6137333,53.423805,0
-7.7071033,54.94635,0
0.5745283,52.899704,0
2.1692567,51.72396,0
-2.2616615,53.114815,3.0
-4.8763394,51.049633,0
1.5230649,53.88317,0
-5.057281,54.455444,0
-2.2748919,52.71303,4.0
-5.568537,51.06889,0
-3.1595685,51.29067,8.0
-0.75317,55.901234,0
1.09678,51.11494,6.0
-5.8575683,53.05621,0
-4.696176,49.749992,0
-5.557009,49.741634,0
-4.3522954,58.904694,0
0.6628851,54.337505,0
-0.9750344,51.66631,2.0
1.3289396,54.169514,0
-2.557883,56.77104,0
1.0854048,53.766487,0
-0.30023023,56.438305,0
-4.169103,56.004036,11.0
-0.1640216,54.609062,0
-4.3283257,53.53161,0
-5.2595453,52.407223,0
-4.8443894,49.868713,0
-0.94615054,50.795444,6.0
-7.363145,56.476364,0
-6.052928,49.87394,0
-1.5424896,56.75609,0
-7.3781285,53.54853,0
-7.1925564,54.06329,0
-2.355226,56.906578,0
-4.829167,54.773743,0
-5.5396743,52.674103,0
-2.950159,53.50258,3.0
-2.7540245,57.143898,0
-6.227352,57.518215,0
-4.5917034,49.921818,0
-1.3798395,53.878555,5.0
-4.0855465,50.044052,0
-6.0049605,57.797745,0
-1.5901773,56.022774,0
-5.7272754,51.66008,0
-7.219929,52.773815,0
-2.3415287,54.89856,7.0
-2.2677584,54.178246,3.0
-3.822518,55.59845,11.0
0.41128084,52.17119,9.0
1.572168,50.618103,0
-5.569527,58.39304,0
-2.6114178,52.323975,4.0
-1.4167131,56.33228,0
-1.4146308,50.82405,6.0
-1.2524201,53.498978,5.0
-5.4209733,55.275753,0
-3.8833275,56.533623,11.0
-4.92097,56.620926,0
-2.7913315,54.28546,3.0
0.07827582,55.188972,0
-3.6725361,54.43799,0
-2.516796,50.75189,10.0
-5.757443,58.89274,0
-2.124771,54.594353,7.0
