longitude,latitude,u,v,dir,dirCat
-7.875,48.875,0.427,2.262,11,15
-7.625,48.875,0.188,1.986,5,0
-7.375,48.875,-0.049,1.712,358,360
-7.125,48.875,-0.284,1.438,349,345
-6.875,48.875,-0.526,1.166,336,330
-6.625,48.875,-0.779,0.898,319,315
-6.375,48.875,-1.035,0.633,301,300
-6.125,48.875,-1.287,0.369,286,285
-5.875,48.875,-1.499,0.146,276,270
-5.625,48.875,-1.678,-0.033,269,270
-5.375,48.875,-1.854,-0.209,264,270
-5.125,48.875,-2.032,-0.387,259,255
-4.875,48.875,-2.108,-0.486,257,255
-4.625,48.875,-2.079,-0.502,256,255
-4.375,48.875,-2.052,-0.513,256,255
-4.125,48.875,-2.025,-0.525,255,255
-3.875,48.875,-1.980,-0.561,254,255
-3.625,48.875,-1.894,-0.637,251,255
-3.375,48.875,-1.812,-0.720,248,255
-3.125,48.875,-1.785,-0.783,246,240
-2.875,48.875,-1.789,-0.825,245,240
-2.625,48.875,-1.798,-0.858,244,240
-2.375,48.875,-1.809,-0.899,244,240
-2.125,48.875,-1.822,-0.947,243,240
-1.875,48.875,-1.793,-0.956,242,240
-1.625,48.875,-1.664,-0.845,243,240
-1.375,48.875,-1.555,-0.741,245,240
-1.125,48.875,-1.534,-0.726,245,240
-0.875,48.875,-1.546,-0.741,244,240
-0.625,48.875,-1.581,-0.776,244,240
-0.375,48.875,-1.619,-0.805,244,240
-0.125,48.875,-1.661,-0.831,243,240
0.125,49.125,-1.517,-0.722,245,240
0.375,49.125,-1.612,-0.791,244,240
0.625,49.125,-1.685,-0.843,243,240
0.875,49.125,-1.745,-0.886,243,240
1.125,49.125,-1.799,-0.976,242,240
1.375,49.125,-1.851,-1.118,239,240
1.625,49.125,-1.900,-1.261,236,240
1.875,49.125,-1.948,-1.406,234,240
2.125,49.125,-1.902,-1.475,232,225
2.375,49.125,-1.757,-1.468,230,225
2.625,49.125,-1.607,-1.460,228,225
2.875,49.125,-1.458,-1.454,225,225
3.125,49.125,-1.348,-1.477,222,225
3.375,49.125,-1.278,-1.529,220,225
3.625,49.125,-1.208,-1.584,217,210
3.875,49.125,-1.137,-1.642,215,210
4.125,49.125,-1.056,-1.701,212,210
4.375,49.125,-0.965,-1.762,209,210
4.625,49.125,-0.873,-1.819,206,210
4.875,49.125,-0.780,-1.873,203,210
5.125,49.125,-0.679,-1.926,199,195
5.375,49.125,-0.572,-1.979,196,195
5.625,49.125,-0.466,-2.027,193,195
5.875,49.125,-0.361,-2.072,190,195
6.125,49.125,-0.217,-2.142,186,180
6.375,49.125,-0.034,-2.239,181,180
6.625,49.125,0.150,-2.339,176,180
6.875,49.125,0.335,-2.441,172,165
7.125,49.125,0.482,-2.452,169,165
7.375,49.125,0.590,-2.371,166,165
7.625,49.125,0.699,-2.292,163,165
7.875,49.125,0.808,-2.215,160,165
8.125,49.125,0.899,-2.164,157,150
8.375,49.125,0.973,-2.139,156,150
8.625,49.125,1.046,-2.112,154,150
8.875,49.125,1.118,-2.083,152,150
9.125,49.125,1.217,-2.010,149,150
9.375,49.125,1.341,-1.893,145,150
9.625,49.125,1.468,-1.779,140,135
9.875,49.125,1.596,-1.666,136,135
-9.875,49.125,2.345,4.285,29,30
-9.625,49.125,2.236,4.120,28,30
-9.375,49.125,2.128,3.956,28,30
-9.125,49.125,2.021,3.793,28,30
-8.875,49.125,1.882,3.617,27,30
-8.625,49.125,1.712,3.428,27,30
-8.375,49.125,1.542,3.238,25,30
-8.125,49.125,1.372,3.048,24,30
-7.875,49.125,1.179,2.836,23,30
-7.625,49.125,0.963,2.601,20,15
-7.375,49.125,0.746,2.366,17,15
-7.125,49.125,0.531,2.133,14,15
-6.875,49.125,0.307,1.895,9,15
-6.625,49.125,0.073,1.653,3,0
-6.375,49.125,-0.161,1.415,353,360
-6.125,49.125,-0.395,1.180,341,345
-5.875,49.125,-0.605,0.962,328,330
-5.625,49.125,-0.790,0.761,314,315
-5.375,49.125,-0.972,0.560,300,300
-5.125,49.125,-1.154,0.360,287,285
-4.875,49.125,-1.256,0.213,280,285
-4.625,49.125,-1.278,0.118,275,270
-4.375,49.125,-1.301,0.023,271,270
-4.125,49.125,-1.326,-0.074,267,270
-3.875,49.125,-1.328,-0.170,263,270
-3.625,49.125,-1.306,-0.267,258,255
-3.375,49.125,-1.284,-0.365,254,255
-3.125,49.125,-1.263,-0.462,250,255
-2.875,49.125,-1.258,-0.527,247,240
-2.625,49.125,-1.269,-0.566,246,240
-2.375,49.125,-1.281,-0.610,245,240
-2.125,49.125,-1.292,-0.658,243,240
-1.875,49.125,-1.238,-0.646,242,240
-1.625,49.125,-1.249,-0.613,244,240
-1.375,49.125,-1.324,-0.615,245,240
-1.125,49.125,-1.334,-0.615,245,240
-0.875,49.125,-1.351,-0.628,245,240
-0.625,49.125,-1.377,-0.647,245,240
-0.375,49.125,-1.410,-0.664,245,240
-0.125,49.125,-1.445,-0.677,245,240
0.125,49.375,-1.146,-0.379,252,255
0.375,49.375,-1.519,-0.550,250,255
0.625,49.375,-1.693,-0.624,250,255
0.875,49.375,-1.802,-0.666,250,255
1.125,49.375,-1.909,-0.791,247,240
1.375,49.375,-2.034,-1.007,244,240
1.625,49.375,-2.157,-1.220,240,240
1.875,49.375,-2.276,-1.432,238,240
2.125,49.375,-2.223,-1.518,236,240
2.375,49.375,-1.994,-1.478,233,240
2.625,49.375,-1.763,-1.441,231,225
2.875,49.375,-1.529,-1.404,227,225
3.125,49.375,-1.361,-1.413,224,225
3.375,49.375,-1.261,-1.469,221,225
3.625,49.375,-1.163,-1.529,217,210
3.875,49.375,-1.066,-1.592,214,210
4.125,49.375,-0.970,-1.655,210,210
4.375,49.375,-0.875,-1.717,207,210
4.625,49.375,-0.779,-1.776,204,210
4.875,49.375,-0.682,-1.832,200,195
5.125,49.375,-0.574,-1.875,197,195
5.375,49.375,-0.455,-1.903,193,195
5.625,49.375,-0.337,-1.923,190,195
5.875,49.375,-0.220,-1.940,186,180
6.125,49.375,-0.092,-1.942,183,180
6.375,49.375,0.049,-1.932,179,180
6.625,49.375,0.192,-1.925,174,180
6.875,49.375,0.338,-1.923,170,165
7.125,49.375,0.485,-1.931,166,165
7.375,49.375,0.633,-1.949,162,165
7.625,49.375,0.782,-1.968,158,165
7.875,49.375,0.929,-1.986,155,150
8.125,49.375,1.021,-1.960,152,150
8.375,49.375,1.058,-1.890,151,150
8.625,49.375,1.094,-1.818,149,150
8.875,49.375,1.131,-1.744,147,150
9.125,49.375,1.192,-1.679,145,150
9.375,49.375,1.278,-1.623,142,135
9.625,49.375,1.364,-1.570,139,135
9.875,49.375,1.450,-1.517,136,135
-9.875,49.375,2.788,4.589,31,30
-9.625,49.375,2.723,4.445,31,30
-9.375,49.375,2.658,4.301,32,30
-9.125,49.375,2.594,4.158,32,30
-8.875,49.375,2.495,4.012,32,30
-8.625,49.375,2.359,3.862,31,30
-8.375,49.375,2.223,3.711,31,30
-8.125,49.375,2.087,3.560,30,30
-7.875,49.375,1.922,3.389,30,30
-7.625,49.375,1.728,3.197,28,30
-7.375,49.375,1.535,3.007,27,30
-7.125,49.375,1.342,2.818,25,30
-6.875,49.375,1.137,2.618,23,30
-6.625,49.375,0.923,2.407,21,15
-6.375,49.375,0.711,2.198,18,15
-6.125,49.375,0.499,1.991,14,15
-5.875,49.375,0.297,1.776,9,15
-5.625,49.375,0.102,1.550,4,0
-5.375,49.375,-0.095,1.321,356,360
-5.125,49.375,-0.291,1.091,345,345
-4.875,49.375,-0.421,0.890,335,330
-4.625,49.375,-0.486,0.721,326,330
-4.375,49.375,-0.551,0.554,315,315
-4.125,49.375,-0.615,0.386,302,300
-3.875,49.375,-0.656,0.236,290,285
-3.625,49.375,-0.672,0.105,279,285
-3.375,49.375,-0.689,-0.028,268,270
-3.125,49.375,-0.705,-0.161,257,255
-2.875,49.375,-0.721,-0.245,251,255
-2.625,49.375,-0.737,-0.284,249,255
-2.375,49.375,-0.750,-0.326,247,240
-2.125,49.375,-0.761,-0.369,244,240
-1.875,49.375,-0.727,-0.363,243,240
-1.625,49.375,-0.742,-0.347,245,240
-1.375,49.375,-0.797,-0.353,246,240
-1.125,49.375,-0.790,-0.338,247,240
-0.875,49.375,-0.790,-0.321,248,255
-0.625,49.375,-0.810,-0.306,249,255
-0.375,49.375,-0.837,-0.288,251,255
-0.125,49.375,-0.866,-0.266,253,255
0.125,49.625,-0.339,0.164,296,300
0.375,49.625,-0.999,-0.142,262,255
0.625,49.625,-1.545,-0.406,255,255
0.875,49.625,-1.718,-0.477,254,255
1.125,49.625,-1.846,-0.586,252,255
1.375,49.625,-1.963,-0.746,249,255
1.625,49.625,-2.070,-0.897,247,240
1.875,49.625,-2.168,-1.041,244,240
2.125,49.625,-2.132,-1.118,242,240
2.375,49.625,-1.966,-1.130,240,240
2.625,49.625,-1.802,-1.146,238,240
2.875,49.625,-1.644,-1.170,235,240
3.125,49.625,-1.509,-1.243,231,225
3.375,49.625,-1.392,-1.357,226,225
3.625,49.625,-1.274,-1.474,221,225
3.875,49.625,-1.160,-1.595,216,210
4.125,49.625,-1.031,-1.703,211,210
4.375,49.625,-0.886,-1.797,206,210
4.625,49.625,-0.742,-1.888,201,195
4.875,49.625,-0.600,-1.978,197,195
5.125,49.625,-0.446,-2.018,192,195
5.375,49.625,-0.281,-2.004,188,195
5.625,49.625,-0.115,-1.984,183,180
5.875,49.625,0.051,-1.960,179,180
6.125,49.625,0.182,-1.907,175,180
6.375,49.625,0.279,-1.828,171,165
6.625,49.625,0.379,-1.752,168,165
6.875,49.625,0.482,-1.679,164,165
7.125,49.625,0.606,-1.668,160,165
7.375,49.625,0.748,-1.718,156,150
7.625,49.625,0.890,-1.767,153,150
7.875,49.625,1.030,-1.814,150,150
8.125,49.625,1.115,-1.799,148,150
8.375,49.625,1.145,-1.722,146,150
8.625,49.625,1.176,-1.644,144,150
8.875,49.625,1.208,-1.567,142,135
9.125,49.625,1.256,-1.509,140,135
9.375,49.625,1.319,-1.473,138,135
9.625,49.625,1.381,-1.439,136,135
9.875,49.625,1.441,-1.404,134,135
-9.875,49.625,3.135,4.804,33,30
-9.625,49.625,3.099,4.670,34,30
-9.375,49.625,3.064,4.536,34,30
-9.125,49.625,3.031,4.403,35,30
-8.875,49.625,2.965,4.272,35,30
-8.625,49.625,2.867,4.143,35,30
-8.375,49.625,2.768,4.014,35,30
-8.125,49.625,2.669,3.886,34,30
-7.875,49.625,2.536,3.747,34,30
-7.625,49.625,2.370,3.598,33,30
-7.375,49.625,2.204,3.452,33,30
-7.125,49.625,2.036,3.308,32,30
-6.875,49.625,1.852,3.153,30,30
-6.625,49.625,1.653,2.986,29,30
-6.375,49.625,1.456,2.817,27,30
-6.125,49.625,1.260,2.649,25,30
-5.875,49.625,1.053,2.441,23,30
-5.625,49.625,0.816,2.177,21,15
-5.375,49.625,0.550,1.885,16,15
-5.125,49.625,0.249,1.553,9,15
-4.875,49.625,0.084,1.277,4,0
-4.625,49.625,0.070,1.089,4,0
-4.375,49.625,0.053,0.920,3,0
-4.125,49.625,0.035,0.763,3,0
-3.875,49.625,0.020,0.609,2,0
-3.625,49.625,0.008,0.454,1,0
-3.375,49.625,-0.005,0.297,359,360
-3.125,49.625,-0.019,0.140,352,345
-2.875,49.625,-0.031,0.045,325,330
-2.625,49.625,-0.040,0.009,282,285
-2.375,49.625,-0.047,-0.029,238,240
-2.125,49.625,-0.052,-0.069,217,210
-1.875,49.625,-0.046,-0.075,211,210
-1.625,49.625,-0.032,-0.049,213,210
-1.375,49.625,-0.018,-0.025,215,210
-1.125,49.625,0.003,0.007,26,30
-0.875,49.625,0.002,0.054,2,0
-0.625,49.625,-0.027,0.109,346,345
-0.375,49.625,-0.058,0.168,341,345
-0.125,49.625,-0.096,0.224,337,330
0.125,49.875,0.502,0.628,39,45
0.375,49.875,0.103,0.499,12,15
0.625,49.875,-0.365,0.335,313,315
0.875,49.875,-0.914,0.062,274,270
1.125,49.875,-1.443,-0.217,261,255
1.375,49.875,-1.550,-0.229,262,255
1.625,49.875,-1.613,-0.239,262,255
1.875,49.875,-1.651,-0.248,261,255
2.125,49.875,-1.689,-0.330,259,255
2.375,49.875,-1.734,-0.482,254,255
2.625,49.875,-1.779,-0.630,250,255
2.875,49.875,-1.831,-0.787,247,240
3.125,49.875,-1.798,-0.979,241,240
3.375,49.875,-1.675,-1.198,234,240
3.625,49.875,-1.551,-1.416,228,225
3.875,49.875,-1.432,-1.637,221,225
4.125,49.875,-1.255,-1.827,214,210
4.375,49.875,-1.020,-1.981,207,210
4.625,49.875,-0.789,-2.134,200,195
4.875,49.875,-0.562,-2.288,194,195
5.125,49.875,-0.327,-2.331,188,195
5.375,49.875,-0.083,-2.261,182,180
5.625,49.875,0.162,-2.187,176,180
5.875,49.875,0.409,-2.110,169,165
6.125,49.875,0.559,-2.014,165,165
6.375,49.875,0.610,-1.901,162,165
6.625,49.875,0.666,-1.788,160,165
6.875,49.875,0.724,-1.678,157,150
7.125,49.875,0.803,-1.633,154,150
7.375,49.875,0.898,-1.652,151,150
7.625,49.875,0.994,-1.670,149,150
7.875,49.875,1.088,-1.686,147,150
8.125,49.875,1.160,-1.671,145,150
8.375,49.875,1.212,-1.625,143,150
8.625,49.875,1.264,-1.579,141,135
8.875,49.875,1.317,-1.533,139,135
9.125,49.875,1.370,-1.483,137,135
9.375,49.875,1.424,-1.431,135,135
9.625,49.875,1.479,-1.378,133,135
9.875,49.875,1.532,-1.326,131,135
-9.875,49.875,3.385,4.944,34,30
-9.625,49.875,3.368,4.810,35,30
-9.375,49.875,3.351,4.678,36,30
-9.125,49.875,3.335,4.546,36,30
-8.875,49.875,3.299,4.418,37,30
-8.625,49.875,3.242,4.296,37,30
-8.375,49.875,3.184,4.172,37,30
-8.125,49.875,3.126,4.050,38,45
-7.875,49.875,3.030,3.934,38,45
-7.625,49.875,2.895,3.828,37,30
-7.375,49.875,2.760,3.724,37,30
-7.125,49.875,2.623,3.624,36,30
-6.875,49.875,2.461,3.522,35,30
-6.625,49.875,2.274,3.410,34,30
-6.375,49.875,2.089,3.294,32,30
-6.125,49.875,1.908,3.177,31,30
-5.875,49.875,1.711,3.003,30,30
-5.625,49.875,1.465,2.745,28,30
-5.375,49.875,1.139,2.405,25,30
-5.125,49.875,0.677,1.920,19,15
-4.875,49.875,0.461,1.511,17,15
-4.625,49.875,0.560,1.316,23,30
-4.375,49.875,0.631,1.188,28,30
-4.125,49.875,0.686,1.095,32,30
-3.875,49.875,0.725,0.972,37,30
-3.625,49.875,0.753,0.804,43,45
-3.375,49.875,0.779,0.629,51,45
-3.125,49.875,0.803,0.455,60,60
-2.875,49.875,0.820,0.356,67,60
-2.625,49.875,0.831,0.330,68,75
-2.375,49.875,0.842,0.299,70,75
-2.125,49.875,0.854,0.267,73,75
-1.875,49.875,0.843,0.255,73,75
-1.625,49.875,0.807,0.261,72,75
-1.375,49.875,0.772,0.268,71,75
-1.125,49.875,0.742,0.286,69,75
-0.875,49.875,0.706,0.341,64,60
-0.625,49.875,0.658,0.423,57,60
-0.375,49.875,0.606,0.500,50,45
-0.125,49.875,0.549,0.566,44,45
0.125,50.125,1.013,0.920,48,45
0.375,50.125,0.899,1.011,42,45
0.625,50.125,0.781,1.113,35,30
0.875,50.125,0.267,0.940,16,15
1.125,50.125,-0.256,0.722,340,345
1.375,50.125,-0.683,0.620,312,315
1.625,50.125,-1.087,0.506,295,300
1.875,50.125,-1.152,0.504,294,300
2.125,50.125,-1.281,0.370,286,285
2.375,50.125,-1.496,0.106,274,270
2.625,50.125,-1.710,-0.153,265,270
2.875,50.125,-1.930,-0.413,258,255
3.125,50.125,-1.973,-0.696,251,255
3.375,50.125,-1.834,-0.994,242,240
3.625,50.125,-1.697,-1.288,233,240
3.875,50.125,-1.566,-1.587,225,225
4.125,50.125,-1.347,-1.843,216,210
4.375,50.125,-1.039,-2.049,207,210
4.625,50.125,-0.735,-2.258,198,195
4.875,50.125,-0.436,-2.470,190,195
5.125,50.125,-0.141,-2.521,183,180
5.375,50.125,0.153,-2.410,176,180
5.625,50.125,0.451,-2.296,169,165
5.875,50.125,0.752,-2.179,161,165
6.125,50.125,0.907,-2.051,156,150
6.375,50.125,0.917,-1.913,154,150
6.625,50.125,0.931,-1.776,152,150
6.875,50.125,0.949,-1.638,150,150
7.125,50.125,0.990,-1.570,148,150
7.375,50.125,1.053,-1.570,146,150
7.625,50.125,1.114,-1.568,145,150
7.875,50.125,1.175,-1.566,143,150
8.125,50.125,1.237,-1.554,141,135
8.375,50.125,1.300,-1.532,140,135
8.625,50.125,1.362,-1.510,138,135
8.875,50.125,1.424,-1.487,136,135
9.125,50.125,1.478,-1.444,134,135
9.375,50.125,1.523,-1.379,132,135
9.625,50.125,1.570,-1.313,130,135
9.875,50.125,1.617,-1.248,128,135
-9.875,50.125,3.597,5.076,35,30
-9.625,50.125,3.598,4.941,36,30
-9.375,50.125,3.599,4.807,37,30
-9.125,50.125,3.601,4.674,38,45
-8.875,50.125,3.594,4.549,38,45
-8.625,50.125,3.580,4.433,39,45
-8.375,50.125,3.564,4.316,40,45
-8.125,50.125,3.549,4.198,40,45
-7.875,50.125,3.491,4.103,40,45
-7.625,50.125,3.390,4.034,40,45
-7.375,50.125,3.288,3.972,40,45
-7.125,50.125,3.183,3.914,39,45
-6.875,50.125,3.043,3.861,38,45
-6.625,50.125,2.869,3.805,37,30
-6.375,50.125,2.702,3.743,36,30
-6.125,50.125,2.533,3.674,35,30
-5.875,50.125,2.383,3.573,34,30
-5.625,50.125,2.233,3.420,33,30
-5.375,50.125,1.886,3.022,32,30
-5.125,50.125,1.442,2.526,30,30
-4.875,50.125,1.282,2.140,31,30
-4.625,50.125,1.296,1.795,36,30
-4.375,50.125,1.286,1.563,39,45
-4.125,50.125,1.291,1.427,42,45
-3.875,50.125,1.290,1.308,45,45
-3.625,50.125,1.360,1.139,50,45
-3.375,50.125,1.467,0.944,57,60
-3.125,50.125,1.525,0.755,64,60
-2.875,50.125,1.562,0.645,68,75
-2.625,50.125,1.588,0.622,69,75
-2.375,50.125,1.618,0.598,70,75
-2.125,50.125,1.645,0.569,71,75
-1.875,50.125,1.621,0.552,71,75
-1.625,50.125,1.543,0.549,70,75
-1.375,50.125,1.462,0.545,70,75
-1.125,50.125,1.384,0.544,69,75
-0.875,50.125,1.314,0.595,66,60
-0.625,50.125,1.245,0.690,61,60
-0.375,50.125,1.172,0.773,57,60
-0.125,50.125,1.101,0.843,53,60
0.125,50.375,1.238,1.126,48,45
0.375,50.375,1.107,1.322,40,45
0.625,50.375,0.991,1.491,34,30
0.875,50.375,0.891,1.645,28,30
1.125,50.375,0.800,1.703,25,30
1.375,50.375,0.088,1.389,4,0
1.625,50.375,-0.646,1.053,328,330
1.875,50.375,-0.746,0.995,323,330
2.125,50.375,-0.897,0.827,313,315
2.375,50.375,-1.128,0.540,296,300
2.625,50.375,-1.366,0.259,281,285
2.875,50.375,-1.612,-0.020,269,270
3.125,50.375,-1.650,-0.320,259,255
3.375,50.375,-1.477,-0.639,247,240
3.625,50.375,-1.304,-0.953,234,240
3.875,50.375,-1.131,-1.273,222,225
4.125,50.375,-0.886,-1.557,210,210
4.375,50.375,-0.565,-1.800,197,195
4.625,50.375,-0.248,-2.044,187,180
4.875,50.375,0.067,-2.290,178,180
5.125,50.375,0.347,-2.360,172,165
5.375,50.375,0.598,-2.250,165,165
5.625,50.375,0.851,-2.139,158,165
5.875,50.375,1.109,-2.026,151,150
6.125,50.375,1.225,-1.904,147,150
6.375,50.375,1.201,-1.774,146,150
6.625,50.375,1.181,-1.644,144,150
6.875,50.375,1.163,-1.513,142,135
7.125,50.375,1.188,-1.454,141,135
7.375,50.375,1.252,-1.468,140,135
7.625,50.375,1.315,-1.481,138,135
7.875,50.375,1.376,-1.494,137,135
8.125,50.375,1.429,-1.490,136,135
8.375,50.375,1.475,-1.470,135,135
8.625,50.375,1.519,-1.451,134,135
8.875,50.375,1.564,-1.431,132,135
9.125,50.375,1.603,-1.386,131,135
9.375,50.375,1.638,-1.316,129,135
9.625,50.375,1.674,-1.246,127,120
9.875,50.375,1.710,-1.177,125,120
-9.875,50.375,3.696,5.169,36,30
-9.625,50.375,3.715,5.026,36,30
-9.375,50.375,3.735,4.884,37,30
-9.125,50.375,3.754,4.742,38,45
-8.875,50.375,3.779,4.617,39,45
-8.625,50.375,3.809,4.508,40,45
-8.375,50.375,3.839,4.399,41,45
-8.125,50.375,3.869,4.289,42,45
-7.875,50.375,3.852,4.214,42,45
-7.625,50.375,3.789,4.176,42,45
-7.375,50.375,3.724,4.145,42,45
-7.125,50.375,3.656,4.120,42,45
-6.875,50.375,3.538,4.111,41,45
-6.625,50.375,3.377,4.111,39,45
-6.375,50.375,3.221,4.101,38,45
-6.125,50.375,3.057,4.084,37,30
-5.875,50.375,2.926,4.040,36,30
-5.625,50.375,2.817,3.961,35,30
-5.375,50.375,2.547,3.688,35,30
-5.125,50.375,2.127,3.195,34,30
-4.875,50.375,1.839,2.715,34,30
-4.625,50.375,1.669,2.294,36,30
-4.375,50.375,1.503,1.931,38,45
-4.125,50.375,1.365,1.634,40,45
-3.875,50.375,1.328,1.453,42,45
-3.625,50.375,1.531,1.289,50,45
-3.375,50.375,1.751,1.086,58,60
-3.125,50.375,1.838,0.916,64,60
-2.875,50.375,1.884,0.809,67,60
-2.625,50.375,1.900,0.775,68,75
-2.375,50.375,1.927,0.747,69,75
-2.125,50.375,1.956,0.713,70,75
-1.875,50.375,1.925,0.692,70,75
-1.625,50.375,1.837,0.687,69,75
-1.375,50.375,1.752,0.682,69,75
-1.125,50.375,1.673,0.676,68,75
-0.875,50.375,1.595,0.726,66,60
-0.625,50.375,1.512,0.823,61,60
-0.375,50.375,1.425,0.903,58,60
-0.125,50.375,1.344,0.978,54,60
0.125,50.625,1.336,1.364,44,45
0.375,50.625,1.273,1.774,36,30
0.625,50.625,1.228,2.032,31,30
0.875,50.625,1.202,2.223,28,30
1.125,50.625,1.144,2.273,27,30
1.375,50.625,0.438,1.845,13,15
1.625,50.625,-0.286,1.396,348,345
1.875,50.625,-0.388,1.311,344,345
2.125,50.625,-0.498,1.146,337,330
2.375,50.625,-0.656,0.880,323,330
2.625,50.625,-0.827,0.620,307,300
2.875,50.625,-1.003,0.370,290,285
3.125,50.625,-0.975,0.104,276,270
3.375,50.625,-0.751,-0.191,256,255
3.625,50.625,-0.526,-0.486,227,225
3.875,50.625,-0.294,-0.787,201,195
4.125,50.625,-0.032,-1.072,182,180
4.375,50.625,0.259,-1.338,169,165
4.625,50.625,0.544,-1.606,161,165
4.875,50.625,0.832,-1.875,156,150
5.125,50.625,1.047,-1.969,152,150
5.375,50.625,1.188,-1.889,148,150
5.625,50.625,1.330,-1.809,144,150
5.875,50.625,1.474,-1.729,140,135
6.125,50.625,1.520,-1.639,137,135
6.375,50.625,1.466,-1.539,136,135
6.625,50.625,1.415,-1.439,135,135
6.875,50.625,1.366,-1.337,134,135
7.125,50.625,1.386,-1.311,133,135
7.375,50.625,1.474,-1.360,133,135
7.625,50.625,1.561,-1.409,132,135
7.875,50.625,1.645,-1.457,132,135
8.125,50.625,1.692,-1.465,131,135
8.375,50.625,1.702,-1.433,130,135
8.625,50.625,1.711,-1.402,129,135
8.875,50.625,1.720,-1.372,129,135
9.125,50.625,1.735,-1.322,127,120
9.375,50.625,1.757,-1.252,125,120
9.625,50.625,1.780,-1.182,124,120
9.875,50.625,1.802,-1.111,122,120
-9.875,50.625,3.715,5.232,35,30
-9.625,50.625,3.751,5.077,36,30
-9.375,50.625,3.789,4.924,38,45
-9.125,50.625,3.827,4.773,39,45
-8.875,50.625,3.887,4.645,40,45
-8.625,50.625,3.964,4.543,41,45
-8.375,50.625,4.040,4.444,42,45
-8.125,50.625,4.117,4.345,43,45
-7.875,50.625,4.142,4.290,44,45
-7.625,50.625,4.119,4.281,44,45
-7.375,50.625,4.096,4.278,44,45
-7.125,50.625,4.068,4.279,44,45
-6.875,50.625,3.975,4.310,43,45
-6.625,50.625,3.827,4.364,41,45
-6.375,50.625,3.681,4.409,40,45
-6.125,50.625,3.528,4.448,38,45
-5.875,50.625,3.357,4.413,37,30
-5.625,50.625,3.161,4.298,36,30
-5.375,50.625,2.940,4.177,35,30
-5.125,50.625,2.556,3.824,34,30
-4.875,50.625,2.183,3.358,33,30
-4.625,50.625,1.730,2.643,33,30
-4.375,50.625,1.282,1.921,34,30
-4.125,50.625,1.096,1.586,35,30
-3.875,50.625,1.110,1.401,38,45
-3.625,50.625,1.372,1.296,47,45
-3.375,50.625,1.608,1.173,54,60
-3.125,50.625,1.759,1.078,59,60
-2.875,50.625,1.821,0.989,61,60
-2.625,50.625,1.794,0.911,63,60
-2.375,50.625,1.772,0.833,65,60
-2.125,50.625,1.756,0.751,67,60
-1.875,50.625,1.740,0.716,68,75
-1.625,50.625,1.723,0.730,67,60
-1.375,50.625,1.711,0.740,67,60
-1.125,50.625,1.699,0.736,67,60
-0.875,50.625,1.657,0.783,65,60
-0.625,50.625,1.583,0.885,61,60
-0.375,50.625,1.498,0.969,57,60
-0.125,50.625,1.411,1.057,53,60
0.125,50.875,1.519,1.481,46,45
0.375,50.875,1.503,1.806,40,45
0.625,50.875,1.495,2.074,36,30
0.875,50.875,1.488,2.512,31,30
1.125,50.875,1.421,2.773,27,30
1.375,50.875,0.979,2.500,21,15
1.625,50.875,0.282,1.953,8,15
1.875,50.875,-0.077,1.602,357,360
2.125,50.875,-0.174,1.434,353,360
2.375,50.875,-0.289,1.182,346,345
2.625,50.875,-0.412,0.933,336,330
2.875,50.875,-0.538,0.690,322,315
3.125,50.875,-0.446,0.430,314,315
3.375,50.875,-0.141,0.158,318,315
3.625,50.875,0.156,-0.101,123,120
3.875,50.875,0.447,-0.359,129,135
4.125,50.875,0.720,-0.624,131,135
4.375,50.875,0.980,-0.897,132,135
4.625,50.875,1.235,-1.172,134,135
4.875,50.875,1.489,-1.450,134,135
5.125,50.875,1.640,-1.568,134,135
5.375,50.875,1.682,-1.523,132,135
5.625,50.875,1.722,-1.477,131,135
5.875,50.875,1.763,-1.431,129,135
6.125,50.875,1.756,-1.376,128,135
6.375,50.875,1.701,-1.312,128,135
6.625,50.875,1.646,-1.246,127,120
6.875,50.875,1.593,-1.179,126,120
7.125,50.875,1.614,-1.178,126,120
7.375,50.875,1.708,-1.246,126,120
7.625,50.875,1.801,-1.314,126,120
7.875,50.875,1.892,-1.381,126,120
8.125,50.875,1.933,-1.397,126,120
8.375,50.875,1.925,-1.362,125,120
8.625,50.875,1.917,-1.328,125,120
8.875,50.875,1.908,-1.295,124,120
9.125,50.875,1.911,-1.246,123,120
9.375,50.875,1.925,-1.180,122,120
9.625,50.875,1.938,-1.115,120,120
9.875,50.875,1.951,-1.049,118,120
-9.875,50.875,3.698,5.312,35,30
-9.625,50.875,3.752,5.148,36,30
-9.375,50.875,3.812,4.978,37,30
-9.125,50.875,3.877,4.804,39,45
-8.875,50.875,3.970,4.656,40,45
-8.625,50.875,4.084,4.544,42,45
-8.375,50.875,4.191,4.438,43,45
-8.125,50.875,4.291,4.339,45,45
-7.875,50.875,4.344,4.299,45,45
-7.625,50.875,4.358,4.317,45,45
-7.375,50.875,4.376,4.337,45,45
-7.125,50.875,4.391,4.364,45,45
-6.875,50.875,4.334,4.439,44,45
-6.625,50.875,4.213,4.553,43,45
-6.375,50.875,4.095,4.655,41,45
-6.125,50.875,3.970,4.753,40,45
-5.875,50.875,3.769,4.735,39,45
-5.625,50.875,3.492,4.589,37,30
-5.375,50.875,3.208,4.434,36,30
-5.125,50.875,2.913,4.276,34,30
-4.875,50.875,2.678,4.053,33,30
-4.625,50.875,1.939,2.917,34,30
