region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,ealing,lady margaret,E09000009,E05000181,Liberal Democrats,LD,Keshav Narayan Sorathia,Keshav,Sorathia,159,0
London,ealing,north greenford,E09000009,E05000183,Labour and Co-operative Party,Lab,Amarjit Kaur Jammu,Amarjit,Jammu,2574,1
London,ealing,north greenford,E09000009,E05000183,Labour and Co-operative Party,Lab,Shahbaz Ahmed,Shahbaz,Ahmed,2571,1
London,ealing,north greenford,E09000009,E05000183,Labour and Co-operative Party,Lab,Shital Ved Parkash Manro,Shital,Manro,2529,1
London,ealing,north greenford,E09000009,E05000183,Conservative and Unionist Party,Con,Natalie Thomas Stafford,Natalie,Stafford,993,0
London,ealing,north greenford,E09000009,E05000183,Conservative and Unionist Party,Con,Frank Kilduff,Frank,Kilduff,989,0
London,ealing,north greenford,E09000009,E05000183,Conservative and Unionist Party,Con,Madhava Kumar Turumella,Madhava,Turumella,866,0
London,ealing,north greenford,E09000009,E05000183,Green Party,Grn,Adam Floater,Adam,Floater,378,0
London,ealing,north greenford,E09000009,E05000183,Liberal Democrats,LD,Roger William Davies,Roger,Davies,323,0
London,ealing,north greenford,E09000009,E05000183,Liberal Democrats,LD,Justin Paul Kempley,Justin,Kempley,304,0
London,ealing,north greenford,E09000009,E05000183,Liberal Democrats,LD,John Hubert Gauss,John,Gauss,283,0
London,ealing,north greenford,E09000009,E05000183,UK Independence Party (UKIP),UKIP,Alex Nieora,Alex,Nieora,148,0
London,ealing,northfield,E09000009,E05000182,Labour Party,Lab,Fay Block,Fay,Block,2422,1
London,ealing,northfield,E09000009,E05000182,Labour Party,Lab,Paul Driscoll,Paul,Driscoll,2249,1
London,ealing,northfield,E09000009,E05000182,Conservative and Unionist Party,Con,David Millican,David,Millican,2112,1
London,ealing,northfield,E09000009,E05000182,Labour Party,Lab,Ian Kingston,Ian,Kingston,2038,0
London,ealing,northfield,E09000009,E05000182,Conservative and Unionist Party,Con,Fabio Conti,Fabio,Conti,1872,0
London,ealing,northfield,E09000009,E05000182,Conservative and Unionist Party,Con,Theresa Mullins,Theresa,Mullins,1839,0
London,ealing,northfield,E09000009,E05000182,Green Party,Grn,Darren Moore,Darren,Moore,1109,0
London,ealing,northfield,E09000009,E05000182,Liberal Democrats,LD,Leslie Hurst,Leslie,Hurst,552,0
London,ealing,northfield,E09000009,E05000182,Liberal Democrats,LD,John Mitchell,John,Mitchell,538,0
London,ealing,northfield,E09000009,E05000182,Liberal Democrats,LD,Gavin Hughes,Gavin,Hughes,432,0
London,ealing,northolt mandeville,E09000009,E05000184,Labour and Co-operative Party,Lab,Deirdre Therese Costigan,Deirdre,Costigan,2509,1
London,ealing,northolt mandeville,E09000009,E05000184,Labour and Co-operative Party,Lab,Chris Summers,Chris,Summers,2399,1
London,ealing,northolt mandeville,E09000009,E05000184,Labour and Co-operative Party,Lab,Miriam Edna Rice,Miriam,Rice,2317,1
London,ealing,northolt mandeville,E09000009,E05000184,Conservative and Unionist Party,Con,Paramjit Singh Anand,Paramjit,Anand,981,0
London,ealing,northolt mandeville,E09000009,E05000184,Conservative and Unionist Party,Con,Inderjit Anand,Inderjit,Anand,974,0
London,ealing,northolt mandeville,E09000009,E05000184,Conservative and Unionist Party,Con,John Eugene Ross,John,Ross,889,0
London,ealing,northolt mandeville,E09000009,E05000184,Green Party,Grn,Katy Barton,Katy,Barton,420,0
London,ealing,northolt mandeville,E09000009,E05000184,Liberal Democrats,LD,Loreta Emelie Alac,Loreta,Alac,295,0
London,ealing,northolt mandeville,E09000009,E05000184,UK Independence Party (UKIP),UKIP,Peter McIlvenna,Peter,McIlvenna,209,0
London,ealing,northolt mandeville,E09000009,E05000184,Liberal Democrats,LD,Lee Martin Horwich,Lee,Horwich,190,0
London,ealing,northolt mandeville,E09000009,E05000184,Liberal Democrats,LD,Luke Edward Nash,Luke,Nash,178,0
London,ealing,northolt west end,E09000009,E05000185,Labour Party,Lab,Bassam Mahfouz,Bassam,Mahfouz,2391,1
London,ealing,northolt west end,E09000009,E05000185,Labour Party,Lab,Dee Martin,Dee,Martin,2373,1
London,ealing,northolt west end,E09000009,E05000185,Labour Party,Lab,Lauren Marie Wall,Lauren,Wall,2328,1
London,ealing,northolt west end,E09000009,E05000185,Conservative and Unionist Party,Con,Heather Millican,Heather,Millican,657,0
London,ealing,northolt west end,E09000009,E05000185,Conservative and Unionist Party,Con,Richard Fitzgerald Stevens,Richard,Stevens,631,0
London,ealing,northolt west end,E09000009,E05000185,Conservative and Unionist Party,Con,Christopher Matthew Thomas Young,Christopher,Young,540,0
London,ealing,northolt west end,E09000009,E05000185,Green Party,Grn,Jane Humphreys,Jane,Humphreys,278,0
London,ealing,northolt west end,E09000009,E05000185,UK Independence Party (UKIP),UKIP,Stephen John Haude,Stephen,Haude,187,0
London,ealing,northolt west end,E09000009,E05000185,Duma Polska = Polish Pride,Other,Jola Ludwin,Jola,Ludwin,181,0
London,ealing,northolt west end,E09000009,E05000185,British National Party,BNP,Dave Furness,Dave,Furness,180,0
London,ealing,northolt west end,E09000009,E05000185,Liberal Democrats,LD,Alan Bruce Miller,Alan,Miller,135,0
London,ealing,northolt west end,E09000009,E05000185,Liberal Democrats,LD,Andrew Darby Mitchell,Andrew,Mitchell,124,0
London,ealing,northolt west end,E09000009,E05000185,Liberal Democrats,LD,Myer Redcliffe Salaman,Myer,Salaman,98,0
London,ealing,norwood green,E09000009,E05000186,Labour Party,Lab,Gurmit Kaur Mann,Gurmit,Mann,2442,1
London,ealing,norwood green,E09000009,E05000186,Labour Party,Lab,Mohammad Aslam,Mohammad,Aslam,2402,1
London,ealing,norwood green,E09000009,E05000186,Labour Party,Lab,Rajinder Singh Mann,Rajinder,Mann,2394,1
London,ealing,norwood green,E09000009,E05000186,Conservative and Unionist Party,Con,Amandeep Singh Gill,Amandeep,Gill,743,0
London,ealing,norwood green,E09000009,E05000186,Conservative and Unionist Party,Con,Matteo Conti,Matteo,Conti,609,0
London,ealing,norwood green,E09000009,E05000186,Conservative and Unionist Party,Con,George Henry Lafford,George,Lafford,584,0
London,ealing,norwood green,E09000009,E05000186,Green Party,Grn,Sarah McCartney,Sarah,McCartney,299,0
London,ealing,norwood green,E09000009,E05000186,Liberal Democrats,LD,Margaret Jane Horwich,Margaret,Horwich,214,0
London,ealing,norwood green,E09000009,E05000186,Liberal Democrats,LD,Dominic Richard James,Dominic,James,179,0
London,ealing,norwood green,E09000009,E05000186,Liberal Democrats,LD,Nigel Graham Bliss,Nigel,Bliss,177,0
London,ealing,perivale,E09000009,E05000187,Labour Party,Lab,Munir Ahmed,Munir,Ahmed,2921,1
London,ealing,perivale,E09000009,E05000187,Labour Party,Lab,Tariq Mahmood,Tariq,Mahmood,2763,1
London,ealing,perivale,E09000009,E05000187,Labour Party,Lab,Charan Bala Sharma,Charan,Sharma,2732,1
London,ealing,perivale,E09000009,E05000187,Conservative and Unionist Party,Con,Anu Khela,Anu,Khela,1217,0
London,ealing,perivale,E09000009,E05000187,Conservative and Unionist Party,Con,James Challinor,James,Challinor,1216,0
London,ealing,perivale,E09000009,E05000187,Conservative and Unionist Party,Con,Edmond Heng-Kuen Yeo,Edmond,Yeo,1145,0
London,ealing,perivale,E09000009,E05000187,Duma Polska = Polish Pride,Other,Caesar Olszewski,Caesar,Olszewski,381,0
London,ealing,perivale,E09000009,E05000187,Duma Polska = Polish Pride,Other,Marta Banovich,Marta,Banovich,381,0
London,ealing,perivale,E09000009,E05000187,Duma Polska = Polish Pride,Other,Tomasz Zukowski,Tomasz,Zukowski,356,0
London,ealing,perivale,E09000009,E05000187,Green Party,Grn,San Diamond,San,Diamond,330,0
London,ealing,perivale,E09000009,E05000187,Liberal Democrats,LD,Robert Browning,Robert,Browning,256,0
London,ealing,perivale,E09000009,E05000187,Liberal Democrats,LD,Patrick Anthony Hillyer White,Patrick,White,242,0
London,ealing,perivale,E09000009,E05000187,Liberal Democrats,LD,Pantea Etessami,Pantea,Etessami,143,0
London,ealing,south acton,E09000009,E05000188,Labour Party,Lab,Yvonne Elizabeth Johnson,Yvonne,Johnson,2279,1
London,ealing,south acton,E09000009,E05000188,Labour Party,Lab,Josh Blacker,Josh,Blacker,2168,1
London,ealing,south acton,E09000009,E05000188,Labour Party,Lab,Mik Sabiers,Mik,Sabiers,1986,1
London,ealing,south acton,E09000009,E05000188,Conservative and Unionist Party,Con,Sara Kumar,Sara,Kumar,943,0
London,ealing,south acton,E09000009,E05000188,Conservative and Unionist Party,Con,Andy Kalkhoran,Andy,Kalkhoran,887,0
London,ealing,south acton,E09000009,E05000188,Conservative and Unionist Party,Con,Ali Sadjady Naiery,Ali,Naiery,792,0
London,ealing,south acton,E09000009,E05000188,Liberal Democrats,LD,Doreen Margaret James,Doreen,James,506,0
London,ealing,south acton,E09000009,E05000188,Green Party,Grn,Marc Tonti,Marc,Tonti,459,0
London,ealing,south acton,E09000009,E05000188,Liberal Democrats,LD,Nicholas John Winkfield,Nicholas,Winkfield,436,0
London,ealing,south acton,E09000009,E05000188,Liberal Democrats,LD,David Jerez Antoni,David,Antoni,399,0
London,ealing,south acton,E09000009,E05000188,Independent,Other,Dan Meskell,Dan,Meskell,264,0
London,ealing,south acton,E09000009,E05000188,Independent,Other,Bob Little,Bob,Little,203,0
London,ealing,south acton,E09000009,E05000188,Duma Polska = Polish Pride,Other,Marta Iwaniak,Marta,Iwaniak,197,0
London,ealing,south acton,E09000009,E05000188,Duma Polska = Polish Pride,Other,Dorota Anna Stec,Dorota,Stec,174,0
London,ealing,southall broadway,E09000009,E05000189,Labour Party,Lab,Jaskiran Kaur Chohan,Jaskiran,Chohan,3726,1
London,ealing,southall broadway,E09000009,E05000189,Labour Party,Lab,Karanvir Singh Dhadwal,Karanvir,Dhadwal,3467,1
London,ealing,southall broadway,E09000009,E05000189,Labour Party,Lab,Kamaljit Kaur Nagpal,Kamaljit,Nagpal,3458,1
London,ealing,southall broadway,E09000009,E05000189,Conservative and Unionist Party,Con,Darshan Singh Bhinder,Darshan,Bhinder,615,0
London,ealing,southall broadway,E09000009,E05000189,Conservative and Unionist Party,Con,Mohamed Ali,Mohamed,Ali,509,0
London,ealing,southall broadway,E09000009,E05000189,Conservative and Unionist Party,Con,Mohamed Fahmy,Mohamed,Fahmy,392,0
London,ealing,southall broadway,E09000009,E05000189,Liberal Democrats,LD,Hafeez Ahmad,Hafeez,Ahmad,349,0
London,ealing,southall broadway,E09000009,E05000189,Green Party,Grn,Rosalie Hans-Barker,Rosalie,Hans-Barker,229,0
London,ealing,southall broadway,E09000009,E05000189,Liberal Democrats,LD,Shao-Ying Ben-Nathan,Shao-Ying,Ben-Nathan,224,0
London,ealing,southall broadway,E09000009,E05000189,Liberal Democrats,LD,Heather Jean Florence Matthews,Heather,Matthews,182,0
London,ealing,southall green,E09000009,E05000190,Labour Party,Lab,Jasbir Kaur Anand,Jasbir,Anand,3806,1
London,ealing,southall green,E09000009,E05000190,Labour Party,Lab,Kamaljit Singh Dhindsa,Kamaljit,Dhindsa,3742,1
London,ealing,southall green,E09000009,E05000190,Labour Party,Lab,Peter Elijah Jonathan Mason,Peter,Mason,3602,1
London,ealing,southall green,E09000009,E05000190,Conservative and Unionist Party,Con,Avtar Chand,Avtar,Chand,578,0
London,ealing,southall green,E09000009,E05000190,Conservative and Unionist Party,Con,Carol Gilby,Carol,Gilby,441,0
London,ealing,southall green,E09000009,E05000190,Conservative and Unionist Party,Con,George Robert Illsley,George,Illsley,377,0
London,ealing,southall green,E09000009,E05000190,Green Party,Grn,Ineta Hans-Barker,Ineta,Hans-Barker,177,0
London,ealing,southall green,E09000009,E05000190,Liberal Democrats,LD,Dorothy Anne Brooks,Dorothy,Brooks,145,0
London,ealing,southall green,E09000009,E05000190,Liberal Democrats,LD,Margaret Josephine Friday,Margaret,Friday,115,0
London,ealing,southall green,E09000009,E05000190,Liberal Democrats,LD,Michael George Pidoux,Michael,Pidoux,82,0
London,ealing,southfield,E09000009,E05000191,Liberal Democrats,LD,Gary Malcolm,Gary,Malcolm,2217,1
London,ealing,southfield,E09000009,E05000191,Liberal Democrats,LD,Gary Busuttil,Gary,Busuttil,2136,1
London,ealing,southfield,E09000009,E05000191,Liberal Democrats,LD,Andrew Steed,Andrew,Steed,2074,1
London,ealing,southfield,E09000009,E05000191,Conservative and Unionist Party,Con,Vanessa Costello,Vanessa,Costello,1429,0
London,ealing,southfield,E09000009,E05000191,Conservative and Unionist Party,Con,Julian Gallant,Julian,Gallant,1333,0
London,ealing,southfield,E09000009,E05000191,Conservative and Unionist Party,Con,Andrew Macdonald,Andrew,Macdonald,1322,0
London,ealing,southfield,E09000009,E05000191,Labour Party,Lab,Jacqueline Davis,Jacqueline,Davis,1023,0
London,ealing,southfield,E09000009,E05000191,Labour Party,Lab,Peter Evans,Peter,Evans,981,0
London,ealing,southfield,E09000009,E05000191,Labour Party,Lab,Tony Loftus,Tony,Loftus,839,0
London,ealing,southfield,E09000009,E05000191,Green Party,Grn,Mike Landon,Mike,Landon,479,0
London,ealing,walpole,E09000009,E05000192,Labour Party,Lab,Binda Rai,Binda,Rai,2465,1
London,ealing,walpole,E09000009,E05000192,Labour Party,Lab,Gareth Shaw,Gareth,Shaw,2394,1
London,ealing,walpole,E09000009,E05000192,Labour Party,Lab,Paul Conlan,Paul,Conlan,2345,1
London,ealing,walpole,E09000009,E05000192,Conservative and Unionist Party,Con,Ann Chapman,Ann,Chapman,1547,0
London,ealing,walpole,E09000009,E05000192,Conservative and Unionist Party,Con,John Cowing,John,Cowing,1387,0
London,ealing,walpole,E09000009,E05000192,Conservative and Unionist Party,Con,Aleksandra Turner,Aleksandra,Turner,1286,0
London,ealing,walpole,E09000009,E05000192,Green Party,Grn,Glendra Read,Glendra,Read,839,0
London,ealing,walpole,E09000009,E05000192,Liberal Democrats,LD,Jonathan Ward,Jonathan,Ward,574,0
London,ealing,walpole,E09000009,E05000192,Liberal Democrats,LD,Humaira Sanders,Humaira,Sanders,569,0
London,ealing,walpole,E09000009,E05000192,Liberal Democrats,LD,Inge Veecock,Inge,Veecock,518,0
London,enfield,bowes,E09000010,E05000193,Labour Party,Lab,Yasemin Brett,Yasemin,Brett,2386,1
London,enfield,bowes,E09000010,E05000193,Labour Party,Lab,Achilleas Georgiou,Achilleas,Georgiou,2253,1
London,enfield,bowes,E09000010,E05000193,Labour Party,Lab,Katherine Chibah,Katherine,Chibah,2242,1
London,enfield,bowes,E09000010,E05000193,Green Party,Grn,Liz Wright,Liz,Wright,697,0
London,enfield,bowes,E09000010,E05000193,Conservative and Unionist Party,Con,David Conway,David,Conway,620,0
London,enfield,bowes,E09000010,E05000193,Conservative and Unionist Party,Con,Alex Hancock,Alex,Hancock,564,0
London,enfield,bowes,E09000010,E05000193,Green Party,Grn,Daniel Szymon Stachow,Daniel,Stachow,552,0
London,enfield,bowes,E09000010,E05000193,Green Party,Grn,Trevor Ulrich Clive Doughty,Trevor,Doughty,542,0
London,enfield,bowes,E09000010,E05000193,Conservative and Unionist Party,Con,Ertan Hurer,Ertan,Hurer,535,0
London,enfield,bush hill park,E09000010,E05000194,Conservative and Unionist Party,Con,Jon Daniels,Jon,Daniels,1976,1
London,enfield,bush hill park,E09000010,E05000194,Conservative and Unionist Party,Con,Will Coleshill,Will,Coleshill,1959,1
London,enfield,bush hill park,E09000010,E05000194,Conservative and Unionist Party,Con,Clare De Silva,Clare,Silva,1926,1
London,enfield,bush hill park,E09000010,E05000194,Labour Party,Lab,Bevin B Betton,Bevin,Betton,1862,0
London,enfield,bush hill park,E09000010,E05000194,Labour Party,Lab,Josh Abey,Josh,Abey,1831,0
London,enfield,bush hill park,E09000010,E05000194,Labour Party,Lab,Catherine Ejumotan,Catherine,Ejumotan,1681,0
London,enfield,bush hill park,E09000010,E05000194,Green Party,Grn,Benji Maydon,Benji,Maydon,539,0
London,enfield,bush hill park,E09000010,E05000194,Liberal Democrats,LD,George Achillea,George,Achillea,484,0
London,enfield,bush hill park,E09000010,E05000194,UK Independence Party (UKIP),UKIP,Gwyneth Wesley Rolph,Gwyneth,Rolph,144,0
London,enfield,chase,E09000010,E05000195,Labour Party,Lab,Hass Yusuf,Hass,Yusuf,1931,1
London,enfield,chase,E09000010,E05000195,Labour Party,Lab,Vicki Pite,Vicki,Pite,1852,1
London,enfield,chase,E09000010,E05000195,Labour Party,Lab,Dino Lemonides,Dino,Lemonides,1729,1
London,enfield,chase,E09000010,E05000195,Conservative and Unionist Party,Con,Rishi Fernando,Rishi,Fernando,1670,0
London,enfield,chase,E09000010,E05000195,Conservative and Unionist Party,Con,Peter David Fallart,Peter,Fallart,1643,0
London,enfield,chase,E09000010,E05000195,Conservative and Unionist Party,Con,Denise Headley,Denise,Headley,1582,0
London,enfield,chase,E09000010,E05000195,Liberal Democrats,LD,Guy Russo,Guy,Russo,690,0
London,enfield,chase,E09000010,E05000195,Green Party,Grn,Kate McGeevor,Kate,McGeevor,473,0
London,enfield,chase,E09000010,E05000195,Liberal Democrats,LD,Helen Marie Wallace,Helen,Wallace,291,0
London,enfield,chase,E09000010,E05000195,Liberal Democrats,LD,Gianni Roberto Sarra,Gianni,Sarra,275,0
London,enfield,chase,E09000010,E05000195,UK Independence Party (UKIP),UKIP,Rachael Allsop,Rachael,Allsop,207,0
London,enfield,cockfosters,E09000010,E05000196,Conservative and Unionist Party,Con,Elaine Frances Hayward,Elaine,Hayward,2406,1
London,enfield,cockfosters,E09000010,E05000196,Conservative and Unionist Party,Con,Alessandro Ionas Georgiou,Alessandro,Georgiou,2363,1
London,enfield,cockfosters,E09000010,E05000196,Conservative and Unionist Party,Con,Edward Michael Ian Smith,Edward,Smith,2279,1
London,enfield,cockfosters,E09000010,E05000196,Labour Party,Lab,Chris Cole,Chris,Cole,1223,0
London,enfield,cockfosters,E09000010,E05000196,Labour Party,Lab,Roz Jones,Roz,Jones,1213,0
London,enfield,cockfosters,E09000010,E05000196,Labour Party,Lab,Ryan Hebbs,Ryan,Hebbs,1117,0
London,enfield,cockfosters,E09000010,E05000196,Green Party,Grn,Laura Davenport,Laura,Davenport,510,0
London,enfield,cockfosters,E09000010,E05000196,Liberal Democrats,LD,David Russell Simon Peters,David,Peters,459,0
London,enfield,edmonton green,E09000010,E05000197,Labour Party,Lab,Ergin Erbil,Ergin,Erbil,2699,1
London,enfield,edmonton green,E09000010,E05000197,Labour Party,Lab,Tolga Aramaz,Tolga,Aramaz,2629,1
London,enfield,edmonton green,E09000010,E05000197,Labour Party,Lab,Mahym Bedekova,Mahym,Bedekova,2533,1
London,enfield,edmonton green,E09000010,E05000197,Conservative and Unionist Party,Con,Daniel Christian Alan Pearce,Daniel,Pearce,474,0
London,enfield,edmonton green,E09000010,E05000197,Conservative and Unionist Party,Con,Christine Frances Williams,Christine,Williams,444,0
London,enfield,edmonton green,E09000010,E05000197,Conservative and Unionist Party,Con,Cabdiraxmaan Aakhiro,Cabdiraxmaan,Aakhiro,440,0
London,enfield,edmonton green,E09000010,E05000197,Green Party,Grn,Jean Robertson-Molloy,Jean,Robertson-Molloy,291,0
