id,sGroup,sTime,Villaines,Fougeres,Tinteniac,Loudeac,St Nicolas,Carhaix,Brest,Carhaix2,Loudeac2,Tinteniac2,Fougeres2,Villaines2,Mortagne,Dreux,Guyancourt
L166,90h,2015-08-16T18:31Z,33156,52702,63876,81790,92640,126032,142603,160836,180662,196485,229769,247045,267688,283977,301228
P010,90h,2015-08-16T19:17Z,36131,54249,67783,88751,104932,116256,136812,168919,190137,220701,231500,253208,268374,286742,301230
X163,84h,2015-08-17T05:00Z,36565,55119,68888,95741,108803,114900,137663,157641,187802,209746,222661,248964,272675,289764,301231
P105,90h,2015-08-16T19:17Z,36118,54252,67789,88755,104930,116222,136811,168894,189612,220707,231512,251840,268354,286746,301234
X153,84h,2015-08-17T05:00Z,36565,55146,68886,95935,110303,116325,137747,160033,187825,209912,222688,248967,272728,289673,301234
M076,90h,2015-08-16T18:46Z,37425,53008,66598,86866,97458,117439,136607,156290,175896,212093,222872,241086,260123,281243,301335
M075,90h,2015-08-16T18:46Z,37475,53019,66605,86874,97487,117443,136759,156374,175895,212105,222878,241208,260120,281267,301335
X128,84h,2015-08-17T05:01Z,35513,52745,64105,94371,106850,113434,134452,157128,186681,205682,219282,240892,269781,286895,301349
X169,84h,2015-08-17T05:00Z,34675,50330,61829,81518,105744,112496,132472,155873,177320,201093,215454,238399,263952,285733,301427
L005,90h,2015-08-16T18:17Z,33529,52477,65856,84729,100890,109039,128104,166603,180990,197182,220635,239583,258222,271833,301435
L087,90h,2015-08-16T18:32Z,38992,56772,68658,87146,100933,109515,132462,151801,172330,194379,210930,234572,257100,278470,301438
K021,90h,2015-08-16T18:16Z,36026,51994,62476,80174,91296,96825,117408,138594,165013,184703,210185,235752,263344,282757,301507
S204,90h,2015-08-16T19:46Z,36507,54188,67645,87486,103312,110486,144965,163042,183063,215731,226735,248800,266068,284690,301558
M081,90h,2015-08-16T18:46Z,36849,56426,70072,90303,102793,128003,148081,168772,187921,207504,232463,250716,268799,286914,301572
H107,90h,2015-08-16T17:46Z,34235,54012,67138,86000,100229,105907,142096,160012,178824,197265,222143,243866,263271,285269,301609
H146,90h,2015-08-16T17:46Z,33774,54018,66937,85720,100229,105915,142031,159580,178774,197280,222062,243894,263219,285269,301610
H149,90h,2015-08-16T17:46Z,33772,54003,66898,85721,100228,105906,142095,159688,178855,197269,222024,243859,263204,285263,301614
R043,90h,2015-08-16T19:31Z,44221,61883,72670,92996,104033,126909,145437,166578,180518,221251,229590,248770,263479,284007,301629
G190,90h,2015-08-16T17:31Z,34661,52689,64809,82280,95476,123641,141225,159389,177926,207115,226273,245313,263112,289632,301810
L219,90h,2015-08-16T18:32Z,38692,56870,67632,88637,102667,114899,133107,155976,177363,212371,227564,245811,263739,285060,301866
P228,90h,2015-08-16T19:16Z,41672,59972,70751,87735,111974,118889,138439,157354,173796,208818,220778,239494,258959,278392,301901
P296,90h,2015-08-16T19:16Z,41671,59963,70748,87730,111973,118889,138433,157347,173791,208814,220748,239496,259107,278390,301903
K283,90h,2015-08-16T18:16Z,30292,45595,56329,71382,82508,88883,106738,152039,169756,188937,202740,235352,255724,277913,301929
T058,90h,2015-08-16T20:01Z,35959,56034,64551,79707,107690,113775,134456,152407,171938,210911,220194,238539,254662,287949,302086
T059,90h,2015-08-16T20:01Z,35962,56037,64556,79711,107693,113778,134449,152412,171940,210915,220190,238542,254668,287934,302087
M065,90h,2015-08-16T18:46Z,36850,55920,70080,90287,102792,128008,148098,167532,186076,218927,230430,247696,266734,286870,302147
M080,90h,2015-08-16T18:46Z,36853,55923,70029,90303,102818,128012,147968,168783,187929,207512,232472,250669,268811,286875,302151
L046,90h,2015-08-16T18:32Z,37671,62982,75204,92359,103911,116424,146069,164408,185960,210206,227988,248885,264735,283592,302191
L066,90h,2015-08-16T18:30Z,38337,53911,67511,87774,98370,118337,137641,157202,176804,213009,223786,242125,261017,282158,302246
S089,90h,2015-08-16T19:47Z,36966,57781,72508,88884,116447,121733,139165,157612,177980,207423,218053,235930,254781,274602,302307
Z076,84h,2015-08-17T05:30Z,34541,52449,64921,100139,115110,124756,147247,167134,186547,213247,227947,251047,276072,290561,302353
H258,90h,2015-08-16T17:47Z,33998,51163,64212,79878,94611,104126,125935,163136,180480,199813,224437,245352,262994,285472,302376
S152,90h,2015-08-16T19:46Z,36431,56741,68125,82422,107558,114063,136091,155514,175303,204083,218427,238389,260955,281844,302395
M124,90h,2015-08-16T18:46Z,31726,52021,62379,81086,93448,100769,141723,162602,183503,218380,231554,247386,267499,286618,302418
M163,90h,2015-08-16T18:46Z,31734,52021,62385,81077,93449,100747,141724,162596,183501,218383,231557,247385,267498,286617,302419
G143,90h,2015-08-16T17:31Z,36811,61425,75750,94126,105606,111941,135071,162559,183134,212050,233913,252904,266624,283740,302490
N058,90h,2015-08-16T19:01Z,40553,58034,69946,87097,110730,117006,138498,157937,177970,208803,224608,244516,262565,285671,302528
S332,90h,2015-08-16T19:46Z,37833,56181,68449,89481,105422,112910,135169,157948,178261,207437,222740,239946,261863,280428,302549
H215,90h,2015-08-16T17:47Z,35995,54683,66131,85196,98505,124263,144001,166314,186459,203927,224069,247431,267266,285230,302587
H042,90h,2015-08-16T17:46Z,32894,55761,67337,89349,100453,125769,145436,167371,185660,204434,230511,253862,271987,290983,302936
N086,90h,2015-08-16T19:01Z,41032,59859,72660,89719,120136,128142,148133,168862,187512,223016,233523,251702,266169,283475,302994
K239,90h,2015-08-16T18:16Z,36717,55661,67598,87546,101564,122298,143359,163594,183230,203315,227002,246770,265973,284617,303127
K085,90h,2015-08-16T18:17Z,33484,53277,65173,88179,98927,107606,148155,166460,183477,205418,233759,252199,267814,285174,303150
M085,90h,2015-08-16T18:47Z,33574,50365,62970,78714,91353,97765,139758,159709,177958,195380,227169,248336,266107,287693,303150
M099,90h,2015-08-16T18:47Z,33569,49860,62989,78716,91335,97763,139761,159726,177914,195298,226487,247368,264354,287693,303152
M070,90h,2015-08-16T18:47Z,33588,50366,62971,78712,91338,97769,139754,159715,177927,195458,227220,248343,266109,286053,303153
P292,90h,2015-08-16T19:17Z,38928,61579,71644,88841,97580,130604,147679,166823,181789,215095,225740,247588,275852,289904,303194
P291,90h,2015-08-16T19:17Z,38929,61581,71647,88849,97589,130607,147676,166817,181792,215096,225741,247589,275850,289907,303195
R326,90h,2015-08-16T19:31Z,39423,54976,66563,83413,97473,104780,128870,151827,175871,197761,219778,241869,261597,284564,303266
K192,90h,2015-08-16T18:17Z,37138,54046,66437,83478,115249,121566,140246,161097,178477,196658,231874,250929,270567,290431,303310
T038,90h,2015-08-16T20:01Z,34383,52808,65743,83536,95396,125628,143295,163456,183512,220063,229515,246741,264151,283847,303382
T138,90h,2015-08-16T20:01Z,34731,52803,65820,83559,95392,125615,143337,163451,183494,220059,229503,246738,264151,283830,303448
T011,90h,2015-08-16T20:01Z,34729,53421,65811,83577,95465,125624,146358,166977,182125,206774,220802,240133,257543,284791,303448
N300,90h,2015-08-16T19:01Z,35472,56364,70490,89753,113924,120931,140694,159906,177830,213876,225980,243186,259719,289953,303466
M010,90h,2015-08-16T18:45Z,35996,55945,66308,106443,122626,128826,149045,166884,183592,220328,232011,250857,267512,283569,303548
M011,90h,2015-08-16T18:45Z,35993,55946,66305,106437,122624,128830,149046,166884,183594,220329,232016,250853,267503,283565,303549
K136,90h,2015-08-16T18:16Z,37178,58168,71129,90498,105366,112880,145405,164472,183149,212174,224158,244857,263239,286399,303584
K221,90h,2015-08-16T18:16Z,37170,58165,71125,90489,105333,112867,145402,164472,183139,212161,224162,244853,263235,286414,303584
F085,90h,2015-08-16T17:15Z,45051,63066,77552,99003,118592,125694,147195,169023,188038,218464,232480,253463,269598,288144,303589
J231,90h,2015-08-16T18:02Z,38153,55017,67630,85675,115770,124128,143236,164536,183032,218773,232478,251431,269322,287989,303648
N150,90h,2015-08-16T19:02Z,36612,54089,67293,84803,94265,115589,132944,153508,173709,198278,214379,246509,263659,284170,303755
P231,90h,2015-08-16T19:17Z,32882,50991,61292,77843,105212,111684,132383,154167,174597,215403,225710,244920,260930,279375,303764
H016,90h,2015-08-16T17:46Z,33185,50420,60475,78162,92787,97939,147175,162608,180254,200978,233057,252649,270181,287112,303821
R246,90h,2015-08-16T19:31Z,35948,53426,63432,81947,93706,101416,137130,156440,176460,207006,220570,242835,262892,287172,303893
M234,90h,2015-08-16T18:46Z,37107,55092,65742,85678,96701,103416,138483,156634,176199,208262,222405,240869,258024,272257,303905
N265,90h,2015-08-16T19:01Z,40775,58990,70834,87494,101614,110827,143517,162555,180914,222655,232812,251598,269353,289520,304036
N256,90h,2015-08-16T19:02Z,37511,56595,67876,86968,101037,107933,138715,160081,181588,218340,230912,251087,269969,288678,304121
M122,90h,2015-08-16T18:46Z,35625,54557,71034,89721,101393,110323,135302,162647,186656,208604,224427,242402,261248,283022,304156
M060,90h,2015-08-16T18:46Z,35626,54558,70727,88098,101398,110016,131933,162633,186658,208604,224430,242405,261254,283026,304156
N253,90h,2015-08-16T19:01Z,35112,55246,67243,99830,109650,117120,134714,158673,181559,215725,227282,246977,265507,283955,304221
L133,90h,2015-08-16T18:31Z,38108,59443,70941,89057,101248,119283,140744,160683,180359,204116,217768,241235,261679,282890,304254
T259,90h,2015-08-16T20:01Z,32926,50151,63219,78985,96559,102770,127416,152391,173522,202117,215453,242078,261638,286660,304314
T287,90h,2015-08-16T20:00Z,32766,50151,63158,78991,96515,103001,127421,152390,173515,202086,215442,242121,261639,286669,304315
T286,90h,2015-08-16T20:00Z,32767,50153,63158,78990,96520,103001,127418,152398,173520,202117,215449,242121,261645,286671,304318
T257,90h,2015-08-16T20:00Z,32893,50161,63342,79059,96572,102820,127435,152399,173526,202175,215439,242127,261670,286702,304318
F231,90h,2015-08-16T17:16Z,37363,56329,66845,82737,97632,104710,136456,158789,182140,206421,224498,248429,267077,285902,304334
R248,90h,2015-08-16T19:31Z,38125,53903,63753,77740,89295,95521,113769,137538,157667,175459,189586,224715,242072,260826,304482
P258,90h,2015-08-16T19:16Z,32392,48237,59239,79754,93129,98731,130795,149958,168979,206493,216450,237636,255866,271474,304489
R099,90h,2015-08-16T19:31Z,36593,59065,69090,87505,98241,121868,141874,157660,175652,217957,228565,245667,261877,275400,304489
T130,90h,2015-08-16T20:01Z,34340,50974,60548,77437,87250,93318,136450,154704,169836,187656,224945,239938,254666,269079,304533
H073,90h,2015-08-16T17:46Z,33382,50505,64817,83322,96682,102758,125165,152394,171327,187924,209261,234020,258179,283729,304570
R111,90h,2015-08-16T19:32Z,37349,53611,66206,84734,99577,106270,140824,162246,181067,198255,208278,240305,256237,273213,304575
J156,90h,2015-08-16T18:02Z,37170,58461,68154,86342,101232,107861,145906,166971,185391,210337,229742,249339,266271,283396,304653
K166,90h,2015-08-16T18:16Z,37198,55316,65470,82830,102605,109213,140448,159520,180217,215996,227909,248795,266625,286957,304656
K029,90h,2015-08-16T18:16Z,37204,55317,65471,82834,102640,109214,140497,159520,180241,216000,227921,248243,266653,287003,304657
N008,90h,2015-08-16T19:00Z,33874,52338,65400,83219,93536,105947,140415,159051,178046,209038,224190,241383,256366,289539,304761
K306,90h,2015-08-16T18:16Z,32280,49883,60363,78881,89709,94554,116938,148584,171520,195636,220725,239748,259443,276573,304763
K304,90h,2015-08-16T18:16Z,32276,49880,60359,78862,89698,94527,116941,148589,171514,195510,220728,239787,259431,276575,304764
K296,90h,2015-08-16T18:16Z,32274,49912,60337,78932,89716,94531,116923,148555,171516,195637,220728,239788,259431,276577,304767
K258,90h,2015-08-16T18:16Z,35111,52195,63347,81930,107892,116236,136945,160410,178398,214001,226237,248862,266041,288489,304855
S078,90h,2015-08-16T19:46Z,45702,66589,79507,100694,118568,125559,147745,169742,188973,215745,226921,249421,269837,289828,304901
M183,90h,2015-08-16T18:46Z,34747,57184,73181,93583,105043,120257,141848,163833,182072,200822,225970,250287,268394,288128,304966
F124,90h,2015-08-16T17:16Z,33890,50661,63262,80378,92464,99128,141264,159636,177220,196115,208435,249107,269838,287479,305103
G018,90h,2015-08-16T17:31Z,35482,56439,68398,85838,100153,107179,127845,153542,174079,196198,213327,244248,263411,285100,305231
P160,90h,2015-08-16T19:17Z,33157,53024,68906,87887,102860,115211,137547,160122,181832,206413,222331,245613,265554,287384,305247
T068,90h,2015-08-16T20:01Z,39284,64267,77197,95618,107847,126544,143450,163587,182978,213218,225252,246861,267567,292032,305310
K270,90h,2015-08-16T18:16Z,33820,53143,65528,83203,94219,100209,139108,158396,180028,223015,235731,254208,269927,287008,305336
S177,90h,2015-08-16T19:47Z,40913,61239,75711,96284,117543,126223,144494,161609,179846,207908,222906,245113,263574,285373,305361
F123,90h,2015-08-16T17:16Z,33892,50661,63263,80378,92460,99130,141262,159634,177223,196116,208432,249111,269839,287482,305411
P029,90h,2015-08-16T19:16Z,32293,50191,64016,80679,94098,100525,130620,155189,176014,203794,225733,245471,264241,284574,305441
M281,90h,2015-08-16T18:46Z,36539,60026,68782,87714,106292,112935,143297,163155,182660,215025,229387,251941,265064,287963,305483
R023,90h,2015-08-16T19:31Z,35562,54099,65925,82707,111816,119075,136882,155326,172385,210120,223496,244309,263287,284062,305502
T136,90h,2015-08-16T20:02Z,36556,57276,75512,98718,116335,123431,142567,163254,188359,217515,226776,247300,266790,289169,305515
T186,90h,2015-08-16T20:02Z,35638,52924,65677,84335,110661,117200,139966,161530,184430,214759,228525,245566,259891,278835,305519
T184,90h,2015-08-16T20:02Z,35729,55397,68295,85347,112618,119092,138709,160595,180851,211666,222799,242218,259114,291356,305526
T202,90h,2015-08-16T20:02Z,35740,55425,68299,85361,112628,119117,138720,160614,180914,211681,222807,242347,259157,291366,305527
J101,90h,2015-08-16T18:01Z,33871,51295,62323,80559,93329,99398,138509,161089,177577,195847,209156,249427,266126,284125,305537
N134,90h,2015-08-16T19:02Z,41775,59766,72745,89766,112901,120695,141717,163970,180615,211488,226741,243928,262597,281716,305548
L043,90h,2015-08-16T18:31Z,32448,51356,64016,82839,97398,104786,140746,159840,180375,216216,229715,248897,265747,282810,305614
N186,90h,2015-08-16T19:02Z,40383,56532,69689,88116,100436,109343,131919,154036,179213,198688,229309,248465,264454,281045,305643
J188,90h,2015-08-16T18:02Z,37101,55131,67629,85673,115896,124132,143232,164497,183031,218677,232431,251198,267652,286260,305673
L017,90h,2015-08-16T18:31Z,37651,56588,67025,88121,104624,110954,140271,160505,184070,215996,228189,249390,267432,288340,305687
L190,90h,2015-08-16T18:31Z,37646,56597,67013,88117,104626,110952,140266,160503,184073,215993,228172,249392,267431,286020,305689
T087,90h,2015-08-16T20:02Z,34956,52650,63489,80969,96240,104253,123973,163431,180298,216642,226066,243055,262678,292581,305730
R200,90h,2015-08-16T19:31Z,35118,57465,69352,87986,102286,110236,141994,163562,178965,218643,229265,249627,272113,292716,305781
G223,90h,2015-08-16T17:32Z,35441,56003,66573,83483,95564,101870,126213,165154,179657,211239,223093,249404,267110,284624,305794
G222,90h,2015-08-16T17:32Z,35440,55999,66572,83483,95563,101867,126213,165145,179657,211239,223098,249405,267106,284624,305794
S149,90h,2015-08-16T19:46Z,42178,64151,74927,91031,117034,126772,148527,170544,201397,218269,231869,253793,275286,293254,305858
J191,90h,2015-08-16T18:01Z,30211,46768,60860,77959,91445,97175,149415,169320,186582,207178,220516,251787,268809,289493,305934
J310,90h,2015-08-16T18:00Z,35158,55558,64477,86028,110145,116698,137681,157212,194923,211337,223283,245049,265989,286149,305949
J337,90h,2015-08-16T18:01Z,33702,51858,62430,82271,93081,99806,121483,158921,180364,198859,215067,241149,261216,291884,305965
M045,90h,2015-08-16T18:46Z,32918,57805,67889,81682,111139,117650,139668,159094,178887,207666,222011,241968,264535,285390,305976
P091,90h,2015-08-16T19:17Z,33153,53022,68902,87886,102858,115228,137534,160119,181822,206416,222329,245616,265571,287386,305994
N215,90h,2015-08-16T19:01Z,35452,56531,65723,85116,97141,103827,140344,157595,175649,194581,227611,244737,261848,279567,306002
N214,90h,2015-08-16T19:01Z,35612,56530,65718,85110,97141,121993,140274,157597,175635,194683,227615,244733,261849,279610,306005
S263,90h,2015-08-16T19:46Z,34629,51503,63889,77314,110907,117543,136606,157234,172250,206212,220359,244674,259676,293546,306065
P073,90h,2015-08-16T19:17Z,36664,53753,65059,82655,98417,121256,142093,165695,184294,219066,229051,247160,266375,288998,306095
H070,90h,2015-08-16T17:47Z,34234,51343,62888,80807,101813,111339,134506,164885,183723,204123,229640,248212,266852,287415,306145
R123,90h,2015-08-16T19:31Z,36048,51767,63104,86282,100099,107550,135047,153179,170266,204825,225462,247924,265660,290772,306147
S327,90h,2015-08-16T19:46Z,40897,64039,74304,96458,116074,130229,146877,166905,185484,214954,225085,245095,262894,285220,306217
S133,90h,2015-08-16T19:46Z,32042,49412,61615,76642,91859,99255,143280,163305,179990,205618,231589,252323,270131,290513,306226
S102,90h,2015-08-16T19:46Z,32019,49412,61613,76589,91788,99256,143279,163303,179984,206602,231589,252324,270129,290518,306226
T080,90h,2015-08-16T20:01Z,34295,51184,63034,81803,94135,119248,139687,159268,177313,215455,226914,244489,261445,277669,306331
K232,90h,2015-08-16T18:16Z,37109,52625,64267,87243,100134,129201,150050,168180,188069,220370,230098,251158,269102,285794,306360
F220,90h,2015-08-16T17:17Z,41102,57643,69731,85513,112325,117370,139614,158763,177105,215336,228848,249706,271347,287884,306392
P298,90h,2015-08-16T19:16Z,36797,55763,75851,92042,114483,123456,142326,159736,180439,215930,225976,257708,273484,293567,306407
P300,90h,2015-08-16T19:16Z,36812,55754,75851,92022,114480,123460,142331,159743,179244,215930,226016,257709,273486,293566,306411
P299,90h,2015-08-16T19:16Z,36791,55766,75857,92040,114487,123466,142339,159742,180437,215942,226022,257714,273495,293572,306412
L203,90h,2015-08-16T18:31Z,33319,51425,65374,83371,93797,115500,135187,155053,182414,203568,220386,248812,265600,284557,306436
F221,90h,2015-08-16T17:16Z,41327,57736,69837,85601,112380,117540,142080,158940,177120,215430,228931,249720,270994,288000,306483
J311,90h,2015-08-16T18:00Z,36846,57449,65712,86033,110147,116714,137681,157213,194926,212059,224260,245533,266241,286192,306509
P249,90h,2015-08-16T19:16Z,41989,61374,75064,92528,120320,128819,151557,171300,191797,224219,234455,251838,266250,285479,306520
T320,90h,2015-08-16T20:01Z,38164,56933,69025,86997,101318,108345,135028,154830,174639,203897,216106,237386,260151,290708,306656
R038,90h,2015-08-16T19:31Z,33223,48030,57473,79192,89014,95803,145167,163804,179115,200980,231313,250435,269415,288670,306674
R074,90h,2015-08-16T19:31Z,33233,48029,57477,79197,89018,95799,145173,163802,179124,200961,231312,250438,269426,288679,306677
R287,90h,2015-08-16T19:31Z,40333,59045,73133,90134,109945,117290,144071,165846,184964,215453,227437,248943,266160,285861,306704
R286,90h,2015-08-16T19:31Z,40330,59047,73131,90135,109946,117295,144068,165847,184971,215459,227441,248948,266161,285865,306706
P178,90h,2015-08-16T19:16Z,32428,51195,63165,77412,111916,117858,138196,157087,172991,212847,227084,244661,264322,288519,306728
P176,90h,2015-08-16T19:16Z,32430,51193,63275,78216,111777,117861,138233,155427,173311,212948,227083,244967,264386,288798,306742
T075,90h,2015-08-16T20:01Z,35158,50554,61265,76553,91455,119250,136845,155441,174619,191798,221268,238529,254077,269097,306802
M317,90h,2015-08-16T18:45Z,36689,55076,67260,85311,109873,116209,134695,156468,176131,207664,219312,240472,260358,290928,306870
G160,90h,2015-08-16T17:31Z,40969,59943,71666,92099,112566,120325,145357,166783,198221,218897,234163,252291,266868,287799,306884
T100,90h,2015-08-16T20:01Z,35199,52728,62980,83680,95903,103697,139367,160528,180885,217387,227309,247144,263567,290570,306915
