code,geography,category,value
E06000004,LA,29,310
E06000004,LA,30,5
E06000004,LA,31,321
E06000004,LA,32,329
E06000004,LA,33,387
E06000004,LA,34,263
E06000004,LA,35,157
E06000004,LA,36,58
E06000004,LA,37,34
E06000004,LA,38,987
E06000004,LA,39,1648
E06000004,LA,40,135
E06000004,LA,41,136
E06000004,LA,42,14
E06000004,LA,43,415
E06000004,LA,44,111
E06000004,LA,45,71
E06000004,LA,46,235
E06000004,LA,47,9
E06000004,LA,48,197
E06000004,LA,49,106
E06000004,LA,50,2
E06000004,LA,51,116
E06000004,LA,52,124
E06000004,LA,53,25
E06000004,LA,54,45
E06000004,LA,55,134
E06000004,LA,56,42
E06000004,LA,57,0
E06000004,LA,58,15
E06000004,LA,59,0
E06000005,LA,-8,0
E06000005,LA,1,96315
E06000005,LA,2,386
E06000005,LA,3,2195
E06000005,LA,4,475
E06000005,LA,5,0
E06000005,LA,6,2
E06000005,LA,7,211
E06000005,LA,8,60
E06000005,LA,9,758
E06000005,LA,10,153
E06000005,LA,11,44
E06000005,LA,12,90
E06000005,LA,13,179
E06000005,LA,14,196
E06000005,LA,15,1550
E06000005,LA,16,755
E06000005,LA,17,424
E06000005,LA,18,5
E06000005,LA,19,63
E06000005,LA,20,180
E06000005,LA,21,119
E06000005,LA,22,35
E06000005,LA,23,149
E06000005,LA,24,44
E06000005,LA,25,46
E06000005,LA,26,0
E06000005,LA,27,219
E06000005,LA,28,69
E06000005,LA,29,108
E06000005,LA,30,3
E06000005,LA,31,120
E06000005,LA,32,186
E06000005,LA,33,239
E06000005,LA,34,102
E06000005,LA,35,135
E06000005,LA,36,36
E06000005,LA,37,5
E06000005,LA,38,670
E06000005,LA,39,108
E06000005,LA,40,293
E06000005,LA,41,98
E06000005,LA,42,55
E06000005,LA,43,130
E06000005,LA,44,42
E06000005,LA,45,51
E06000005,LA,46,126
E06000005,LA,47,12
E06000005,LA,48,111
E06000005,LA,49,86
E06000005,LA,50,4
E06000005,LA,51,42
E06000005,LA,52,116
E06000005,LA,53,35
E06000005,LA,54,32
E06000005,LA,55,85
E06000005,LA,56,27
E06000005,LA,57,0
E06000005,LA,58,28
E06000005,LA,59,0
E06000006,LA,-8,0
E06000006,LA,1,119807
E06000006,LA,2,406
E06000006,LA,3,1017
E06000006,LA,4,1118
E06000006,LA,5,2
E06000006,LA,6,0
E06000006,LA,7,484
E06000006,LA,8,33
E06000006,LA,9,366
E06000006,LA,10,69
E06000006,LA,11,61
E06000006,LA,12,86
E06000006,LA,13,129
E06000006,LA,14,118
E06000006,LA,15,806
E06000006,LA,16,742
E06000006,LA,17,524
E06000006,LA,18,4
E06000006,LA,19,50
E06000006,LA,20,302
E06000006,LA,21,107
E06000006,LA,22,18
E06000006,LA,23,82
E06000006,LA,24,36
E06000006,LA,25,20
E06000006,LA,26,5
E06000006,LA,27,154
E06000006,LA,28,66
E06000006,LA,29,84
E06000006,LA,30,2
E06000006,LA,31,75
E06000006,LA,32,77
E06000006,LA,33,230
E06000006,LA,34,124
E06000006,LA,35,98
E06000006,LA,36,18
E06000006,LA,37,10
E06000006,LA,38,199
E06000006,LA,39,51
E06000006,LA,40,17
E06000006,LA,41,132
E06000006,LA,42,4
E06000006,LA,43,66
E06000006,LA,44,28
E06000006,LA,45,23
E06000006,LA,46,140
E06000006,LA,47,11
E06000006,LA,48,108
E06000006,LA,49,51
E06000006,LA,50,2
E06000006,LA,51,54
E06000006,LA,52,81
E06000006,LA,53,26
E06000006,LA,54,25
E06000006,LA,55,91
E06000006,LA,56,33
E06000006,LA,57,0
E06000006,LA,58,9
E06000006,LA,59,0
E06000007,LA,-8,0
E06000007,LA,1,185772
E06000007,LA,2,839
E06000007,LA,3,2473
E06000007,LA,4,2136
E06000007,LA,5,0
E06000007,LA,6,6
E06000007,LA,7,907
E06000007,LA,8,167
E06000007,LA,9,690
E06000007,LA,10,229
E06000007,LA,11,160
E06000007,LA,12,234
E06000007,LA,13,416
E06000007,LA,14,193
E06000007,LA,15,3517
E06000007,LA,16,1841
E06000007,LA,17,2402
E06000007,LA,18,11
E06000007,LA,19,258
E06000007,LA,20,635
E06000007,LA,21,245
E06000007,LA,22,49
E06000007,LA,23,366
E06000007,LA,24,113
E06000007,LA,25,104
E06000007,LA,26,16
