code,geography,catgory,value
E02002876,MSOA,5,40
E02002876,MSOA,6,1920
E02002876,MSOA,7,83
E02002876,MSOA,8,142
E02002876,MSOA,9,469
E02002876,MSOA,10,336
E02002877,MSOA,-8,1197
E02002877,MSOA,1,2076
E02002877,MSOA,2,58
E02002877,MSOA,3,2
E02002877,MSOA,4,1174
E02002877,MSOA,5,76
E02002877,MSOA,6,2022
E02002877,MSOA,7,95
E02002877,MSOA,8,103
E02002877,MSOA,9,526
E02002877,MSOA,10,281
E02002878,MSOA,-8,2943
E02002878,MSOA,1,1842
E02002878,MSOA,2,6
E02002878,MSOA,3,14
E02002878,MSOA,4,966
E02002878,MSOA,5,32
E02002878,MSOA,6,2586
E02002878,MSOA,7,141
E02002878,MSOA,8,153
E02002878,MSOA,9,388
E02002878,MSOA,10,198
E02002879,MSOA,-8,2145
E02002879,MSOA,1,2771
E02002879,MSOA,2,36
E02002879,MSOA,3,11
E02002879,MSOA,4,1232
E02002879,MSOA,5,64
E02002879,MSOA,6,2436
E02002879,MSOA,7,130
E02002879,MSOA,8,171
E02002879,MSOA,9,467
E02002879,MSOA,10,272
E02002880,MSOA,-8,2467
E02002880,MSOA,1,2019
E02002880,MSOA,2,12
E02002880,MSOA,3,9
E02002880,MSOA,4,892
E02002880,MSOA,5,34
E02002880,MSOA,6,2352
E02002880,MSOA,7,95
E02002880,MSOA,8,148
E02002880,MSOA,9,481
E02002880,MSOA,10,231
E02002881,MSOA,-8,1634
E02002881,MSOA,1,1697
E02002881,MSOA,2,18
E02002881,MSOA,3,7
E02002881,MSOA,4,782
E02002881,MSOA,5,32
E02002881,MSOA,6,1802
E02002881,MSOA,7,70
E02002881,MSOA,8,108
E02002881,MSOA,9,391
E02002881,MSOA,10,239
E02002882,MSOA,-8,1096
E02002882,MSOA,1,2048
E02002882,MSOA,2,44
E02002882,MSOA,3,2
E02002882,MSOA,4,1136
E02002882,MSOA,5,98
E02002882,MSOA,6,2762
E02002882,MSOA,7,122
E02002882,MSOA,8,148
E02002882,MSOA,9,463
E02002882,MSOA,10,224
E02002883,MSOA,-8,1562
E02002883,MSOA,1,1847
E02002883,MSOA,2,24
E02002883,MSOA,3,5
E02002883,MSOA,4,1154
E02002883,MSOA,5,72
E02002883,MSOA,6,2060
E02002883,MSOA,7,68
E02002883,MSOA,8,145
E02002883,MSOA,9,496
E02002883,MSOA,10,213
E02002884,MSOA,-8,1559
E02002884,MSOA,1,1680
E02002884,MSOA,2,16
E02002884,MSOA,3,8
E02002884,MSOA,4,720
E02002884,MSOA,5,54
E02002884,MSOA,6,2380
E02002884,MSOA,7,301
E02002884,MSOA,8,102
E02002884,MSOA,9,284
E02002884,MSOA,10,167
E02002885,MSOA,-8,2062
E02002885,MSOA,1,1966
E02002885,MSOA,2,2
E02002885,MSOA,3,3
E02002885,MSOA,4,646
E02002885,MSOA,5,72
E02002885,MSOA,6,2929
E02002885,MSOA,7,252
E02002885,MSOA,8,149
E02002885,MSOA,9,337
E02002885,MSOA,10,210
E02002886,MSOA,-8,2475
E02002886,MSOA,1,3499
E02002886,MSOA,2,38
E02002886,MSOA,3,11
E02002886,MSOA,4,630
E02002886,MSOA,5,30
E02002886,MSOA,6,2388
E02002886,MSOA,7,239
E02002886,MSOA,8,146
E02002886,MSOA,9,414
E02002886,MSOA,10,408
E02002887,MSOA,-8,1317
E02002887,MSOA,1,1992
E02002887,MSOA,2,8
E02002887,MSOA,3,4
E02002887,MSOA,4,552
E02002887,MSOA,5,42
E02002887,MSOA,6,1635
E02002887,MSOA,7,75
E02002887,MSOA,8,124
E02002887,MSOA,9,427
E02002887,MSOA,10,403
E02002888,MSOA,-8,2014
E02002888,MSOA,1,1684
E02002888,MSOA,2,18
E02002888,MSOA,3,32
E02002888,MSOA,4,844
E02002888,MSOA,5,39
E02002888,MSOA,6,2186
E02002888,MSOA,7,118
E02002888,MSOA,8,165
E02002888,MSOA,9,516
E02002888,MSOA,10,242
E02002889,MSOA,-8,471
E02002889,MSOA,1,568
E02002889,MSOA,2,21
E02002889,MSOA,3,2
E02002889,MSOA,4,496
E02002889,MSOA,5,42
E02002889,MSOA,6,4966
E02002889,MSOA,7,86
E02002889,MSOA,8,69
E02002889,MSOA,9,203
E02002889,MSOA,10,65
E02002890,MSOA,-8,1187
E02002890,MSOA,1,1184
E02002890,MSOA,2,13
E02002890,MSOA,3,8
E02002890,MSOA,4,858
E02002890,MSOA,5,71
E02002890,MSOA,6,4360
E02002890,MSOA,7,106
E02002890,MSOA,8,156
E02002890,MSOA,9,441
E02002890,MSOA,10,189
E02002891,MSOA,-8,1794
E02002891,MSOA,1,2644
E02002891,MSOA,2,16
E02002891,MSOA,3,2
E02002891,MSOA,4,828
E02002891,MSOA,5,33
E02002891,MSOA,6,2018
E02002891,MSOA,7,180
E02002891,MSOA,8,128
E02002891,MSOA,9,418
E02002891,MSOA,10,379
E02002892,MSOA,-8,1288
E02002892,MSOA,1,1740
E02002892,MSOA,2,12
E02002892,MSOA,3,6
E02002892,MSOA,4,644
E02002892,MSOA,5,21
E02002892,MSOA,6,1597
E02002892,MSOA,7,79
E02002892,MSOA,8,82
E02002892,MSOA,9,366
E02002892,MSOA,10,340
E02002893,MSOA,-8,1750
E02002893,MSOA,1,1904
E02002893,MSOA,2,12
E02002893,MSOA,3,5
E02002893,MSOA,4,642
E02002893,MSOA,5,50
E02002893,MSOA,6,5182
E02002893,MSOA,7,270
E02002893,MSOA,8,173
E02002893,MSOA,9,407
E02002893,MSOA,10,174
E02002895,MSOA,-8,550
E02002895,MSOA,1,1224
E02002895,MSOA,2,30
E02002895,MSOA,3,0
E02002895,MSOA,4,874
E02002895,MSOA,5,66
E02002895,MSOA,6,5633
E02002895,MSOA,7,71
E02002895,MSOA,8,73
E02002895,MSOA,9,249
E02002895,MSOA,10,125
E02002896,MSOA,-8,2184
E02002896,MSOA,1,1980
E02002896,MSOA,2,18
E02002896,MSOA,3,4
E02002896,MSOA,4,1128
E02002896,MSOA,5,82
E02002896,MSOA,6,3424
E02002896,MSOA,7,229
E02002896,MSOA,8,198
E02002896,MSOA,9,542
E02002896,MSOA,10,259
E02002897,MSOA,-8,1592
E02002897,MSOA,1,3553
E02002897,MSOA,2,4
E02002897,MSOA,3,5
E02002897,MSOA,4,530
E02002897,MSOA,5,27
E02002897,MSOA,6,1303
E02002897,MSOA,7,88
E02002897,MSOA,8,79
E02002897,MSOA,9,293
E02002897,MSOA,10,466
E02002898,MSOA,-8,718
E02002898,MSOA,1,924
E02002898,MSOA,2,12
E02002898,MSOA,3,0
E02002898,MSOA,4,598
E02002898,MSOA,5,47
E02002898,MSOA,6,7675
E02002898,MSOA,7,131
E02002898,MSOA,8,43
E02002898,MSOA,9,231
E02002898,MSOA,10,141
E02002901,MSOA,-8,1046
E02002901,MSOA,1,2282
E02002901,MSOA,2,19
E02002901,MSOA,3,2
E02002901,MSOA,4,806
E02002901,MSOA,5,32
E02002901,MSOA,6,1149
E02002901,MSOA,7,35
E02002901,MSOA,8,73
E02002901,MSOA,9,288
E02002901,MSOA,10,322
E02002902,MSOA,-8,1618
E02002902,MSOA,1,2326
E02002902,MSOA,2,22
E02002902,MSOA,3,0
E02002902,MSOA,4,1004
E02002902,MSOA,5,44
E02002902,MSOA,6,2051
E02002902,MSOA,7,60
E02002902,MSOA,8,108
E02002902,MSOA,9,434
E02002902,MSOA,10,403
E02002903,MSOA,-8,1125
E02002903,MSOA,1,1761
E02002903,MSOA,2,4
E02002903,MSOA,3,5
E02002903,MSOA,4,696
E02002903,MSOA,5,38
E02002903,MSOA,6,1368
E02002903,MSOA,7,49
E02002903,MSOA,8,85
E02002903,MSOA,9,336
E02002903,MSOA,10,428
E02002904,MSOA,-8,1365
E02002904,MSOA,1,1716
E02002904,MSOA,2,8
E02002904,MSOA,3,5
E02002904,MSOA,4,868
E02002904,MSOA,5,30
E02002904,MSOA,6,1519
E02002904,MSOA,7,48
E02002904,MSOA,8,103
E02002904,MSOA,9,335
E02002904,MSOA,10,336
E02002905,MSOA,-8,843
E02002905,MSOA,1,2978
E02002905,MSOA,2,34
E02002905,MSOA,3,6
E02002905,MSOA,4,676
E02002905,MSOA,5,26
E02002905,MSOA,6,908
E02002905,MSOA,7,49
E02002905,MSOA,8,60
E02002905,MSOA,9,290
E02002905,MSOA,10,357
E02002906,MSOA,-8,1047
E02002906,MSOA,1,1993
E02002906,MSOA,2,6
E02002906,MSOA,3,7
E02002906,MSOA,4,744
E02002906,MSOA,5,20
E02002906,MSOA,6,1014
E02002906,MSOA,7,28
E02002906,MSOA,8,84
E02002906,MSOA,9,353
E02002906,MSOA,10,325
E02002907,MSOA,-8,1026
E02002907,MSOA,1,2056
E02002907,MSOA,2,14
E02002907,MSOA,3,0
E02002907,MSOA,4,796
E02002907,MSOA,5,22
E02002907,MSOA,6,1230
E02002907,MSOA,7,51
E02002907,MSOA,8,98
E02002907,MSOA,9,486
E02002907,MSOA,10,372
E02002908,MSOA,-8,1222
E02002908,MSOA,1,4214
E02002908,MSOA,2,36
E02002908,MSOA,3,4
E02002908,MSOA,4,966
E02002908,MSOA,5,32
E02002908,MSOA,6,1226
E02002908,MSOA,7,50
E02002908,MSOA,8,87
E02002908,MSOA,9,411
E02002908,MSOA,10,528
E02002909,MSOA,-8,1458
E02002909,MSOA,1,4715
E02002909,MSOA,2,30
E02002909,MSOA,3,10
E02002909,MSOA,4,1176
E02002909,MSOA,5,55
E02002909,MSOA,6,1644
E02002909,MSOA,7,90
E02002909,MSOA,8,169
E02002909,MSOA,9,565
E02002909,MSOA,10,635
E02002910,MSOA,-8,1094
E02002910,MSOA,1,3424
E02002910,MSOA,2,19
E02002910,MSOA,3,6
E02002910,MSOA,4,842
E02002910,MSOA,5,40
E02002910,MSOA,6,1240
E02002910,MSOA,7,65
E02002910,MSOA,8,105
E02002910,MSOA,9,447
E02002910,MSOA,10,447
E02002911,MSOA,-8,1549
E02002911,MSOA,1,4299
E02002911,MSOA,2,26
E02002911,MSOA,3,15
E02002911,MSOA,4,836
E02002911,MSOA,5,42
E02002911,MSOA,6,1383
E02002911,MSOA,7,70
E02002911,MSOA,8,114
E02002911,MSOA,9,438
E02002911,MSOA,10,521
E02002912,MSOA,-8,1265
E02002912,MSOA,1,3288
E02002912,MSOA,2,18
E02002912,MSOA,3,12
E02002912,MSOA,4,836
E02002912,MSOA,5,20
E02002912,MSOA,6,1213
E02002912,MSOA,7,48
E02002912,MSOA,8,102
E02002912,MSOA,9,360
E02002912,MSOA,10,376
E02002913,MSOA,-8,700
E02002913,MSOA,1,2833
E02002913,MSOA,2,30
E02002913,MSOA,3,3
E02002913,MSOA,4,516
E02002913,MSOA,5,16
E02002913,MSOA,6,749
E02002913,MSOA,7,50
E02002913,MSOA,8,68
E02002913,MSOA,9,283
E02002913,MSOA,10,304
E02002914,MSOA,-8,1490
E02002914,MSOA,1,3180
E02002914,MSOA,2,10
E02002914,MSOA,3,8
E02002914,MSOA,4,1072
E02002914,MSOA,5,34
E02002914,MSOA,6,1719
E02002914,MSOA,7,71
E02002914,MSOA,8,122
E02002914,MSOA,9,665
E02002914,MSOA,10,507
E02002915,MSOA,-8,1263
E02002915,MSOA,1,3108
E02002915,MSOA,2,6
E02002915,MSOA,3,5
E02002915,MSOA,4,834
E02002915,MSOA,5,34
E02002915,MSOA,6,1381
E02002915,MSOA,7,67
E02002915,MSOA,8,112
E02002915,MSOA,9,452
E02002915,MSOA,10,434
E02002916,MSOA,-8,1568
E02002916,MSOA,1,2690
E02002916,MSOA,2,14
E02002916,MSOA,3,8
E02002916,MSOA,4,1276
E02002916,MSOA,5,34
E02002916,MSOA,6,2453
E02002916,MSOA,7,121
E02002916,MSOA,8,183
E02002916,MSOA,9,832
E02002916,MSOA,10,465
E02002917,MSOA,-8,1079
E02002917,MSOA,1,2223
E02002917,MSOA,2,8
E02002917,MSOA,3,7
E02002917,MSOA,4,940
E02002917,MSOA,5,36
E02002917,MSOA,6,1456
E02002917,MSOA,7,52
E02002917,MSOA,8,108
E02002917,MSOA,9,497
E02002917,MSOA,10,375
E02002918,MSOA,-8,1003
E02002918,MSOA,1,2576
E02002918,MSOA,2,4
E02002918,MSOA,3,6
E02002918,MSOA,4,489
E02002918,MSOA,5,30
E02002918,MSOA,6,903
E02002918,MSOA,7,29
E02002918,MSOA,8,64
E02002918,MSOA,9,265
E02002918,MSOA,10,373
E02002919,MSOA,-8,1862
E02002919,MSOA,1,2925
E02002919,MSOA,2,16
E02002919,MSOA,3,7
E02002919,MSOA,4,1012
E02002919,MSOA,5,46
E02002919,MSOA,6,1876
E02002919,MSOA,7,57
E02002919,MSOA,8,168
E02002919,MSOA,9,623
E02002919,MSOA,10,413
E02002920,MSOA,-8,1105
E02002920,MSOA,1,2716
E02002920,MSOA,2,20
E02002920,MSOA,3,4
E02002920,MSOA,4,750
E02002920,MSOA,5,28
E02002920,MSOA,6,1088
E02002920,MSOA,7,36
E02002920,MSOA,8,97
E02002920,MSOA,9,355
E02002920,MSOA,10,324
E02002921,MSOA,-8,1861
E02002921,MSOA,1,2149
E02002921,MSOA,2,20
E02002921,MSOA,3,13
E02002921,MSOA,4,996
E02002921,MSOA,5,46
E02002921,MSOA,6,1731
E02002921,MSOA,7,56
E02002921,MSOA,8,139
E02002921,MSOA,9,546
E02002921,MSOA,10,303
E02002922,MSOA,-8,973
E02002922,MSOA,1,3070
E02002922,MSOA,2,18
E02002922,MSOA,3,2
E02002922,MSOA,4,576
E02002922,MSOA,5,20
E02002922,MSOA,6,1050
E02002922,MSOA,7,69
E02002922,MSOA,8,77
E02002922,MSOA,9,315
E02002922,MSOA,10,320
E02002923,MSOA,-8,1350
E02002923,MSOA,1,3858
E02002923,MSOA,2,22
E02002923,MSOA,3,5
E02002923,MSOA,4,954
E02002923,MSOA,5,26
E02002923,MSOA,6,1609
E02002923,MSOA,7,60
E02002923,MSOA,8,144
E02002923,MSOA,9,611
E02002923,MSOA,10,695
E02002924,MSOA,-8,970
E02002924,MSOA,1,2742
E02002924,MSOA,2,26
E02002924,MSOA,3,2
E02002924,MSOA,4,542
E02002924,MSOA,5,22
E02002924,MSOA,6,914
E02002924,MSOA,7,64
E02002924,MSOA,8,67
E02002924,MSOA,9,313
E02002924,MSOA,10,368
E02002925,MSOA,-8,1813
E02002925,MSOA,1,4732
E02002925,MSOA,2,24
E02002925,MSOA,3,8
E02002925,MSOA,4,1174
E02002925,MSOA,5,50
E02002925,MSOA,6,1735
E02002925,MSOA,7,78
E02002925,MSOA,8,127
E02002925,MSOA,9,550
E02002925,MSOA,10,482
E02002926,MSOA,-8,1704
E02002926,MSOA,1,4091
E02002926,MSOA,2,20
E02002926,MSOA,3,7
E02002926,MSOA,4,1298
E02002926,MSOA,5,34
E02002926,MSOA,6,1945
E02002926,MSOA,7,91
E02002926,MSOA,8,164
E02002926,MSOA,9,766
E02002926,MSOA,10,748
E02002927,MSOA,-8,1566
E02002927,MSOA,1,5723
E02002927,MSOA,2,40
E02002927,MSOA,3,13
E02002927,MSOA,4,1200
E02002927,MSOA,5,72
E02002927,MSOA,6,1639
E02002927,MSOA,7,96
E02002927,MSOA,8,119
E02002927,MSOA,9,515
E02002927,MSOA,10,611
E02002928,MSOA,-8,985
E02002928,MSOA,1,2448
E02002928,MSOA,2,10
E02002928,MSOA,3,3
E02002928,MSOA,4,513
E02002928,MSOA,5,11
E02002928,MSOA,6,1259
E02002928,MSOA,7,36
E02002928,MSOA,8,73
E02002928,MSOA,9,359
E02002928,MSOA,10,308
E02002929,MSOA,-8,931
E02002929,MSOA,1,2894
E02002929,MSOA,2,12
E02002929,MSOA,3,2
E02002929,MSOA,4,538
E02002929,MSOA,5,26
E02002929,MSOA,6,938
E02002929,MSOA,7,38
E02002929,MSOA,8,55
E02002929,MSOA,9,218
E02002929,MSOA,10,298
E02002930,MSOA,-8,1225
E02002930,MSOA,1,2396
E02002930,MSOA,2,12
E02002930,MSOA,3,2
E02002930,MSOA,4,820
E02002930,MSOA,5,36
E02002930,MSOA,6,1385
E02002930,MSOA,7,39
E02002930,MSOA,8,102
E02002930,MSOA,9,432
E02002930,MSOA,10,417
E02002931,MSOA,-8,1097
E02002931,MSOA,1,3044
E02002931,MSOA,2,12
E02002931,MSOA,3,4
E02002931,MSOA,4,626
E02002931,MSOA,5,23
E02002931,MSOA,6,1050
E02002931,MSOA,7,46
E02002931,MSOA,8,81
E02002931,MSOA,9,291
E02002931,MSOA,10,274
E02002932,MSOA,-8,1994
E02002932,MSOA,1,2505
E02002932,MSOA,2,12
E02002932,MSOA,3,7
E02002932,MSOA,4,1246
E02002932,MSOA,5,40
E02002932,MSOA,6,1972
E02002932,MSOA,7,75
E02002932,MSOA,8,171
E02002932,MSOA,9,523
E02002932,MSOA,10,338
E02002933,MSOA,-8,1288
E02002933,MSOA,1,3172
E02002933,MSOA,2,16
E02002933,MSOA,3,2
E02002933,MSOA,4,966
E02002933,MSOA,5,40
E02002933,MSOA,6,1398
E02002933,MSOA,7,61
E02002933,MSOA,8,94
E02002933,MSOA,9,450
E02002933,MSOA,10,426
E02002934,MSOA,-8,1110
E02002934,MSOA,1,2396
E02002934,MSOA,2,12
E02002934,MSOA,3,8
E02002934,MSOA,4,708
E02002934,MSOA,5,14
E02002934,MSOA,6,1143
E02002934,MSOA,7,53
E02002934,MSOA,8,89
E02002934,MSOA,9,366
E02002934,MSOA,10,271
E02002935,MSOA,-8,1221
E02002935,MSOA,1,2469
E02002935,MSOA,2,16
E02002935,MSOA,3,1
E02002935,MSOA,4,826
E02002935,MSOA,5,42
E02002935,MSOA,6,1266
E02002935,MSOA,7,63
E02002935,MSOA,8,92
E02002935,MSOA,9,392
E02002935,MSOA,10,391
E02002936,MSOA,-8,2678
E02002936,MSOA,1,3326
E02002936,MSOA,2,14
E02002936,MSOA,3,10
E02002936,MSOA,4,1562
E02002936,MSOA,5,62
E02002936,MSOA,6,2254
E02002936,MSOA,7,151
E02002936,MSOA,8,183
E02002936,MSOA,9,568
E02002936,MSOA,10,336
E02002937,MSOA,-8,1595
E02002937,MSOA,1,4765
E02002937,MSOA,2,36
E02002937,MSOA,3,15
E02002937,MSOA,4,1292
E02002937,MSOA,5,40
E02002937,MSOA,6,1653
E02002937,MSOA,7,66
E02002937,MSOA,8,130
E02002937,MSOA,9,506
E02002937,MSOA,10,490
E02002938,MSOA,-8,1540
E02002938,MSOA,1,2405
E02002938,MSOA,2,10
E02002938,MSOA,3,3
E02002938,MSOA,4,704
E02002938,MSOA,5,48
E02002938,MSOA,6,1554
E02002938,MSOA,7,139
E02002938,MSOA,8,117
E02002938,MSOA,9,446
E02002938,MSOA,10,261
E02002939,MSOA,-8,1261
E02002939,MSOA,1,2514
E02002939,MSOA,2,18
E02002939,MSOA,3,6
E02002939,MSOA,4,1004
E02002939,MSOA,5,61
E02002939,MSOA,6,1489
E02002939,MSOA,7,79
E02002939,MSOA,8,129
E02002939,MSOA,9,481
E02002939,MSOA,10,448
E02002940,MSOA,-8,965
E02002940,MSOA,1,1923
E02002940,MSOA,2,16
E02002940,MSOA,3,13
E02002940,MSOA,4,796
E02002940,MSOA,5,46
E02002940,MSOA,6,1187
E02002940,MSOA,7,39
E02002940,MSOA,8,93
E02002940,MSOA,9,427
E02002940,MSOA,10,319
E02002941,MSOA,-8,1889
E02002941,MSOA,1,3630
E02002941,MSOA,2,28
E02002941,MSOA,3,6
E02002941,MSOA,4,1390
E02002941,MSOA,5,71
E02002941,MSOA,6,2003
E02002941,MSOA,7,79
E02002941,MSOA,8,152
E02002941,MSOA,9,662
E02002941,MSOA,10,546
E02002942,MSOA,-8,1748
E02002942,MSOA,1,3338
E02002942,MSOA,2,12
E02002942,MSOA,3,2
E02002942,MSOA,4,950
E02002942,MSOA,5,26
E02002942,MSOA,6,1190
E02002942,MSOA,7,56
E02002942,MSOA,8,92
E02002942,MSOA,9,256
E02002942,MSOA,10,225
E02002944,MSOA,-8,1838
E02002944,MSOA,1,2181
E02002944,MSOA,2,28
E02002944,MSOA,3,3
E02002944,MSOA,4,1218
E02002944,MSOA,5,44
E02002944,MSOA,6,1906
E02002944,MSOA,7,77
E02002944,MSOA,8,155
E02002944,MSOA,9,542
E02002944,MSOA,10,342
E02002945,MSOA,-8,1960
E02002945,MSOA,1,3064
E02002945,MSOA,2,20
E02002945,MSOA,3,6
E02002945,MSOA,4,1060
E02002945,MSOA,5,54
E02002945,MSOA,6,2018
E02002945,MSOA,7,135
E02002945,MSOA,8,171
E02002945,MSOA,9,566
E02002945,MSOA,10,365
E02002946,MSOA,-8,1295
E02002946,MSOA,1,2609
E02002946,MSOA,2,20
E02002946,MSOA,3,9
E02002946,MSOA,4,1006
E02002946,MSOA,5,40
E02002946,MSOA,6,1496
E02002946,MSOA,7,48
E02002946,MSOA,8,136
E02002946,MSOA,9,531
E02002946,MSOA,10,389
E02002947,MSOA,-8,1744
E02002947,MSOA,1,2086
E02002947,MSOA,2,20
E02002947,MSOA,3,4
E02002947,MSOA,4,818
E02002947,MSOA,5,37
E02002947,MSOA,6,1505
E02002947,MSOA,7,46
E02002947,MSOA,8,141
E02002947,MSOA,9,421
E02002947,MSOA,10,237
E02002948,MSOA,-8,2129
E02002948,MSOA,1,1674
E02002948,MSOA,2,28
E02002948,MSOA,3,1
E02002948,MSOA,4,1000
E02002948,MSOA,5,43
E02002948,MSOA,6,1827
E02002948,MSOA,7,57
E02002948,MSOA,8,157
E02002948,MSOA,9,407
E02002948,MSOA,10,236
E02002949,MSOA,-8,758
E02002949,MSOA,1,1837
E02002949,MSOA,2,22
E02002949,MSOA,3,5
E02002949,MSOA,4,644
E02002949,MSOA,5,36
E02002949,MSOA,6,1068
E02002949,MSOA,7,42
E02002949,MSOA,8,115
E02002949,MSOA,9,405
E02002949,MSOA,10,341
E02002950,MSOA,-8,1360
E02002950,MSOA,1,1713
E02002950,MSOA,2,4
E02002950,MSOA,3,1
E02002950,MSOA,4,680
E02002950,MSOA,5,26
E02002950,MSOA,6,1268
E02002950,MSOA,7,48
E02002950,MSOA,8,117
E02002950,MSOA,9,354
E02002950,MSOA,10,282
E02002951,MSOA,-8,1421
E02002951,MSOA,1,2916
E02002951,MSOA,2,14
E02002951,MSOA,3,0
E02002951,MSOA,4,1008
E02002951,MSOA,5,40
E02002951,MSOA,6,1386
E02002951,MSOA,7,47
E02002951,MSOA,8,91
E02002951,MSOA,9,417
E02002951,MSOA,10,414
E02002952,MSOA,-8,1705
E02002952,MSOA,1,2322
E02002952,MSOA,2,12
E02002952,MSOA,3,4
E02002952,MSOA,4,1102
E02002952,MSOA,5,50
E02002952,MSOA,6,1355
E02002952,MSOA,7,59
E02002952,MSOA,8,121
E02002952,MSOA,9,384
E02002952,MSOA,10,298
E02002953,MSOA,-8,1472
E02002953,MSOA,1,2378
E02002953,MSOA,2,4
E02002953,MSOA,3,0
E02002953,MSOA,4,894
E02002953,MSOA,5,38
E02002953,MSOA,6,1495
E02002953,MSOA,7,61
E02002953,MSOA,8,117
E02002953,MSOA,9,371
E02002953,MSOA,10,480
E02002954,MSOA,-8,1734
E02002954,MSOA,1,2697
E02002954,MSOA,2,22
E02002954,MSOA,3,1
E02002954,MSOA,4,1066
E02002954,MSOA,5,26
E02002954,MSOA,6,1573
E02002954,MSOA,7,60
E02002954,MSOA,8,132
E02002954,MSOA,9,514
E02002954,MSOA,10,455
E02002955,MSOA,-8,1886
E02002955,MSOA,1,2002
E02002955,MSOA,2,12
E02002955,MSOA,3,6
E02002955,MSOA,4,768
E02002955,MSOA,5,51
E02002955,MSOA,6,1715
E02002955,MSOA,7,155
E02002955,MSOA,8,143
E02002955,MSOA,9,434
E02002955,MSOA,10,262
E02002956,MSOA,-8,1975
E02002956,MSOA,1,2775
E02002956,MSOA,2,22
E02002956,MSOA,3,12
E02002956,MSOA,4,1097
E02002956,MSOA,5,36
E02002956,MSOA,6,2039
E02002956,MSOA,7,75
E02002956,MSOA,8,167
E02002956,MSOA,9,495
E02002956,MSOA,10,385
E02002957,MSOA,-8,1563
E02002957,MSOA,1,3936
E02002957,MSOA,2,8
E02002957,MSOA,3,4
E02002957,MSOA,4,1168
E02002957,MSOA,5,46
E02002957,MSOA,6,1521
E02002957,MSOA,7,67
E02002957,MSOA,8,124
E02002957,MSOA,9,478
E02002957,MSOA,10,591
E02002958,MSOA,-8,1751
E02002958,MSOA,1,2575
E02002958,MSOA,2,20
E02002958,MSOA,3,2
E02002958,MSOA,4,1184
E02002958,MSOA,5,53
E02002958,MSOA,6,1707
E02002958,MSOA,7,68
E02002958,MSOA,8,126
E02002958,MSOA,9,479
E02002958,MSOA,10,455
E02002959,MSOA,-8,2040
E02002959,MSOA,1,2165
E02002959,MSOA,2,23
E02002959,MSOA,3,11
E02002959,MSOA,4,1160
E02002959,MSOA,5,50
E02002959,MSOA,6,2201
E02002959,MSOA,7,147
E02002959,MSOA,8,199
E02002959,MSOA,9,578
E02002959,MSOA,10,344
E02002960,MSOA,-8,953
E02002960,MSOA,1,2288
E02002960,MSOA,2,5
E02002960,MSOA,3,0
E02002960,MSOA,4,678
E02002960,MSOA,5,28
E02002960,MSOA,6,1080
E02002960,MSOA,7,32
E02002960,MSOA,8,82
E02002960,MSOA,9,272
E02002960,MSOA,10,301
E02002961,MSOA,-8,1673
E02002961,MSOA,1,2175
E02002961,MSOA,2,10
E02002961,MSOA,3,5
E02002961,MSOA,4,776
E02002961,MSOA,5,50
E02002961,MSOA,6,1659
E02002961,MSOA,7,161
E02002961,MSOA,8,138
E02002961,MSOA,9,352
E02002961,MSOA,10,259
E02002962,MSOA,-8,1894
E02002962,MSOA,1,1953
E02002962,MSOA,2,10
E02002962,MSOA,3,9
E02002962,MSOA,4,1090
E02002962,MSOA,5,42
E02002962,MSOA,6,1746
E02002962,MSOA,7,43
E02002962,MSOA,8,148
E02002962,MSOA,9,463
E02002962,MSOA,10,463
E02002963,MSOA,-8,1317
E02002963,MSOA,1,1837
E02002963,MSOA,2,10
E02002963,MSOA,3,1
E02002963,MSOA,4,968
E02002963,MSOA,5,56
E02002963,MSOA,6,1820
E02002963,MSOA,7,117
E02002963,MSOA,8,141
E02002963,MSOA,9,509
E02002963,MSOA,10,313
E02002964,MSOA,-8,1540
E02002964,MSOA,1,2985
E02002964,MSOA,2,6
E02002964,MSOA,3,5
E02002964,MSOA,4,1078
E02002964,MSOA,5,67
E02002964,MSOA,6,1688
E02002964,MSOA,7,48
E02002964,MSOA,8,131
E02002964,MSOA,9,476
E02002964,MSOA,10,579
E02002965,MSOA,-8,1942
E02002965,MSOA,1,2107
E02002965,MSOA,2,12
E02002965,MSOA,3,5
E02002965,MSOA,4,580
E02002965,MSOA,5,40
E02002965,MSOA,6,2060
E02002965,MSOA,7,229
E02002965,MSOA,8,139
E02002965,MSOA,9,356
E02002965,MSOA,10,213
E02002966,MSOA,-8,1756
E02002966,MSOA,1,2109
E02002966,MSOA,2,14
E02002966,MSOA,3,7
E02002966,MSOA,4,1044
E02002966,MSOA,5,128
E02002966,MSOA,6,3454
E02002966,MSOA,7,205
E02002966,MSOA,8,200
E02002966,MSOA,9,480
E02002966,MSOA,10,282
E02002967,MSOA,-8,2797
E02002967,MSOA,1,2345
E02002967,MSOA,2,10
E02002967,MSOA,3,7
E02002967,MSOA,4,1308
E02002967,MSOA,5,58
E02002967,MSOA,6,2384
E02002967,MSOA,7,62
E02002967,MSOA,8,275
E02002967,MSOA,9,649
E02002967,MSOA,10,420
E02002968,MSOA,-8,1602
E02002968,MSOA,1,2844
E02002968,MSOA,2,18
E02002968,MSOA,3,8
E02002968,MSOA,4,1256
E02002968,MSOA,5,72
E02002968,MSOA,6,2308
E02002968,MSOA,7,120
E02002968,MSOA,8,159
