code,geography,sexCategory,ageCategory,value
E12000003,Region,Male,54,37618
E12000003,Region,Male,55,37650
E12000003,Region,Male,56,37974
E12000003,Region,Male,57,36820
E12000003,Region,Male,58,36669
E12000003,Region,Male,59,35346
E12000003,Region,Male,60,34575
E12000003,Region,Male,61,32983
E12000003,Region,Male,62,32108
E12000003,Region,Male,63,31838
E12000003,Region,Male,64,29925
E12000003,Region,Male,65,29029
E12000003,Region,Male,66,27456
E12000003,Region,Male,67,28261
E12000003,Region,Male,68,26820
E12000003,Region,Male,69,26149
E12000003,Region,Male,70,26297
E12000003,Region,Male,71,26273
E12000003,Region,Male,72,26765
E12000003,Region,Male,73,28874
E12000003,Region,Male,74,28170
E12000003,Region,Male,75,20406
E12000003,Region,Male,76,21706
E12000003,Region,Male,77,19432
E12000003,Region,Male,78,17659
E12000003,Region,Male,79,14614
E12000003,Region,Male,80,13521
E12000003,Region,Male,81,13602
E12000003,Region,Male,82,12876
E12000003,Region,Male,83,11812
E12000003,Region,Male,84,10460
E12000003,Region,Male,85,9146
E12000003,Region,Male,86,7904
E12000003,Region,Male,87,6741
E12000003,Region,Male,88,5703
E12000003,Region,Male,89,4658
E12000003,Region,Male,90,14637
E12000004,Region,Female,0,22668
E12000004,Region,Female,1,24167
E12000004,Region,Female,2,24694
E12000004,Region,Female,3,25259
E12000004,Region,Female,4,26300
E12000004,Region,Female,5,27235
E12000004,Region,Female,6,26821
E12000004,Region,Female,7,27225
E12000004,Region,Female,8,28473
E12000004,Region,Female,9,28983
E12000004,Region,Female,10,29021
E12000004,Region,Female,11,28332
E12000004,Region,Female,12,28546
E12000004,Region,Female,13,28169
E12000004,Region,Female,14,27517
E12000004,Region,Female,15,26846
E12000004,Region,Female,16,26490
E12000004,Region,Female,17,25971
E12000004,Region,Female,18,28163
E12000004,Region,Female,19,32425
E12000004,Region,Female,20,32532
E12000004,Region,Female,21,31476
E12000004,Region,Female,22,29840
E12000004,Region,Female,23,28800
E12000004,Region,Female,24,28647
E12000004,Region,Female,25,28509
E12000004,Region,Female,26,29770
E12000004,Region,Female,27,30532
E12000004,Region,Female,28,31012
E12000004,Region,Female,29,32197
E12000004,Region,Female,30,33073
E12000004,Region,Female,31,32652
E12000004,Region,Female,32,32505
E12000004,Region,Female,33,33108
E12000004,Region,Female,34,32364
E12000004,Region,Female,35,32081
E12000004,Region,Female,36,32164
E12000004,Region,Female,37,31304
E12000004,Region,Female,38,31346
E12000004,Region,Female,39,30656
E12000004,Region,Female,40,32063
E12000004,Region,Female,41,31196
E12000004,Region,Female,42,29772
E12000004,Region,Female,43,27629
E12000004,Region,Female,44,27635
E12000004,Region,Female,45,28838
E12000004,Region,Female,46,29856
E12000004,Region,Female,47,30661
E12000004,Region,Female,48,32624
E12000004,Region,Female,49,34204
E12000004,Region,Female,50,35228
E12000004,Region,Female,51,34436
E12000004,Region,Female,52,35551
E12000004,Region,Female,53,34840
E12000004,Region,Female,54,35188
E12000004,Region,Female,55,35269
E12000004,Region,Female,56,35464
E12000004,Region,Female,57,34515
E12000004,Region,Female,58,34005
E12000004,Region,Female,59,33004
E12000004,Region,Female,60,31626
E12000004,Region,Female,61,30264
E12000004,Region,Female,62,29747
E12000004,Region,Female,63,28805
E12000004,Region,Female,64,27191
E12000004,Region,Female,65,26417
E12000004,Region,Female,66,26028
E12000004,Region,Female,67,26479
E12000004,Region,Female,68,25808
E12000004,Region,Female,69,25393
E12000004,Region,Female,70,25104
E12000004,Region,Female,71,26486
E12000004,Region,Female,72,26677
E12000004,Region,Female,73,28991
E12000004,Region,Female,74,27886
E12000004,Region,Female,75,21473
E12000004,Region,Female,76,23023
E12000004,Region,Female,77,21154
E12000004,Region,Female,78,18989
E12000004,Region,Female,79,16126
E12000004,Region,Female,80,14981
E12000004,Region,Female,81,15177
E12000004,Region,Female,82,14678
E12000004,Region,Female,83,13486
E12000004,Region,Female,84,12294
E12000004,Region,Female,85,11221
E12000004,Region,Female,86,9959
E12000004,Region,Female,87,8966
E12000004,Region,Female,88,7829
E12000004,Region,Female,89,6911
E12000004,Region,Female,90,28844
E12000004,Region,Male,0,24212
E12000004,Region,Male,1,25412
E12000004,Region,Male,2,25970
E12000004,Region,Male,3,26748
E12000004,Region,Male,4,27768
E12000004,Region,Male,5,28106
E12000004,Region,Male,6,28286
E12000004,Region,Male,7,28261
E12000004,Region,Male,8,29564
E12000004,Region,Male,9,30362
E12000004,Region,Male,10,29930
E12000004,Region,Male,11,29813
E12000004,Region,Male,12,29856
E12000004,Region,Male,13,30452
E12000004,Region,Male,14,28704
E12000004,Region,Male,15,28307
E12000004,Region,Male,16,28329
E12000004,Region,Male,17,27990
E12000004,Region,Male,18,29571
E12000004,Region,Male,19,33166
E12000004,Region,Male,20,33093
E12000004,Region,Male,21,32734
E12000004,Region,Male,22,31024
E12000004,Region,Male,23,29221
E12000004,Region,Male,24,29051
E12000004,Region,Male,25,28695
E12000004,Region,Male,26,29472
E12000004,Region,Male,27,29503
E12000004,Region,Male,28,30434
E12000004,Region,Male,29,31041
E12000004,Region,Male,30,31764
E12000004,Region,Male,31,31190
E12000004,Region,Male,32,30856
E12000004,Region,Male,33,31506
E12000004,Region,Male,34,30116
E12000004,Region,Male,35,30671
E12000004,Region,Male,36,30242
E12000004,Region,Male,37,29817
E12000004,Region,Male,38,29900
E12000004,Region,Male,39,29852
E12000004,Region,Male,40,30961
E12000004,Region,Male,41,30160
E12000004,Region,Male,42,28474
E12000004,Region,Male,43,26878
E12000004,Region,Male,44,27495
E12000004,Region,Male,45,27997
E12000004,Region,Male,46,29174
E12000004,Region,Male,47,29726
E12000004,Region,Male,48,31683
E12000004,Region,Male,49,33608
E12000004,Region,Male,50,34265
E12000004,Region,Male,51,33289
E12000004,Region,Male,52,34613
E12000004,Region,Male,53,34581
E12000004,Region,Male,54,34568
E12000004,Region,Male,55,34488
E12000004,Region,Male,56,34438
E12000004,Region,Male,57,33604
E12000004,Region,Male,58,33265
E12000004,Region,Male,59,31976
E12000004,Region,Male,60,31466
E12000004,Region,Male,61,29538
E12000004,Region,Male,62,28828
E12000004,Region,Male,63,27844
E12000004,Region,Male,64,26881
E12000004,Region,Male,65,25462
E12000004,Region,Male,66,24772
E12000004,Region,Male,67,25166
E12000004,Region,Male,68,24206
E12000004,Region,Male,69,24087
E12000004,Region,Male,70,24214
E12000004,Region,Male,71,24397
E12000004,Region,Male,72,24325
E12000004,Region,Male,73,26504
E12000004,Region,Male,74,26287
E12000004,Region,Male,75,19753
E12000004,Region,Male,76,20661
E12000004,Region,Male,77,18711
E12000004,Region,Male,78,16955
E12000004,Region,Male,79,13968
E12000004,Region,Male,80,12787
E12000004,Region,Male,81,12403
E12000004,Region,Male,82,11730
E12000004,Region,Male,83,10660
E12000004,Region,Male,84,9266
E12000004,Region,Male,85,8153
E12000004,Region,Male,86,7156
E12000004,Region,Male,87,6085
E12000004,Region,Male,88,5333
E12000004,Region,Male,89,4548
E12000004,Region,Male,90,13812
E12000005,Region,Female,0,31054
E12000005,Region,Female,1,32152
E12000005,Region,Female,2,32815
E12000005,Region,Female,3,33399
E12000005,Region,Female,4,34636
E12000005,Region,Female,5,34846
E12000005,Region,Female,6,34704
E12000005,Region,Female,7,35624
E12000005,Region,Female,8,36940
E12000005,Region,Female,9,37346
E12000005,Region,Female,10,37072
E12000005,Region,Female,11,36307
E12000005,Region,Female,12,36757
E12000005,Region,Female,13,36697
E12000005,Region,Female,14,35646
E12000005,Region,Female,15,34590
E12000005,Region,Female,16,35120
E12000005,Region,Female,17,34322
E12000005,Region,Female,18,33962
E12000005,Region,Female,19,35645
E12000005,Region,Female,20,35083
E12000005,Region,Female,21,35213
E12000005,Region,Female,22,35957
E12000005,Region,Female,23,35939
E12000005,Region,Female,24,36716
E12000005,Region,Female,25,36020
E12000005,Region,Female,26,36781
E12000005,Region,Female,27,37839
E12000005,Region,Female,28,38634
E12000005,Region,Female,29,39878
E12000005,Region,Female,30,41348
E12000005,Region,Female,31,41097
E12000005,Region,Female,32,41035
E12000005,Region,Female,33,41817
E12000005,Region,Female,34,40997
E12000005,Region,Female,35,40181
E12000005,Region,Female,36,39782
E12000005,Region,Female,37,39338
E12000005,Region,Female,38,39331
E12000005,Region,Female,39,38412
E12000005,Region,Female,40,39774
E12000005,Region,Female,41,39174
E12000005,Region,Female,42,36357
E12000005,Region,Female,43,33974
E12000005,Region,Female,44,34291
E12000005,Region,Female,45,34658
E12000005,Region,Female,46,35601
E12000005,Region,Female,47,36514
E12000005,Region,Female,48,38220
E12000005,Region,Female,49,40876
E12000005,Region,Female,50,41672
E12000005,Region,Female,51,41023
E12000005,Region,Female,52,41799
E12000005,Region,Female,53,41498
E12000005,Region,Female,54,41506
E12000005,Region,Female,55,41502
E12000005,Region,Female,56,41351
E12000005,Region,Female,57,39748
E12000005,Region,Female,58,39266
E12000005,Region,Female,59,38427
E12000005,Region,Female,60,36870
E12000005,Region,Female,61,34715
E12000005,Region,Female,62,34066
E12000005,Region,Female,63,33422
E12000005,Region,Female,64,32170
E12000005,Region,Female,65,30606
E12000005,Region,Female,66,30295
E12000005,Region,Female,67,30770
E12000005,Region,Female,68,29474
E12000005,Region,Female,69,29052
E12000005,Region,Female,70,29090
E12000005,Region,Female,71,29987
E12000005,Region,Female,72,30102
E12000005,Region,Female,73,32265
E12000005,Region,Female,74,31590
E12000005,Region,Female,75,24901
E12000005,Region,Female,76,26796
E12000005,Region,Female,77,25428
E12000005,Region,Female,78,23339
E12000005,Region,Female,79,19889
E12000005,Region,Female,80,18690
E12000005,Region,Female,81,18508
E12000005,Region,Female,82,18008
E12000005,Region,Female,83,16624
E12000005,Region,Female,84,15720
E12000005,Region,Female,85,14040
E12000005,Region,Female,86,12389
E12000005,Region,Female,87,11151
E12000005,Region,Female,88,10148
E12000005,Region,Female,89,8987
E12000005,Region,Female,90,35829
E12000005,Region,Male,0,32114
E12000005,Region,Male,1,33697
E12000005,Region,Male,2,34575
E12000005,Region,Male,3,34682
E12000005,Region,Male,4,36266
E12000005,Region,Male,5,36763
E12000005,Region,Male,6,36639
E12000005,Region,Male,7,37298
E12000005,Region,Male,8,39198
E12000005,Region,Male,9,38942
E12000005,Region,Male,10,39062
E12000005,Region,Male,11,38578
E12000005,Region,Male,12,38750
E12000005,Region,Male,13,38488
E12000005,Region,Male,14,37060
E12000005,Region,Male,15,36731
E12000005,Region,Male,16,37518
E12000005,Region,Male,17,36845
E12000005,Region,Male,18,36090
E12000005,Region,Male,19,36661
E12000005,Region,Male,20,36715
E12000005,Region,Male,21,37489
E12000005,Region,Male,22,37231
E12000005,Region,Male,23,36752
E12000005,Region,Male,24,36325
E12000005,Region,Male,25,36110
E12000005,Region,Male,26,36017
E12000005,Region,Male,27,36586
E12000005,Region,Male,28,36736
E12000005,Region,Male,29,38402
E12000005,Region,Male,30,39548
E12000005,Region,Male,31,38818
E12000005,Region,Male,32,38357
E12000005,Region,Male,33,38941
E12000005,Region,Male,34,37978
E12000005,Region,Male,35,37970
E12000005,Region,Male,36,37958
E12000005,Region,Male,37,36981
E12000005,Region,Male,38,36545
E12000005,Region,Male,39,36641
E12000005,Region,Male,40,37855
E12000005,Region,Male,41,36919
E12000005,Region,Male,42,35454
E12000005,Region,Male,43,33268
E12000005,Region,Male,44,33365
E12000005,Region,Male,45,34317
E12000005,Region,Male,46,35491
E12000005,Region,Male,47,36157
E12000005,Region,Male,48,38378
E12000005,Region,Male,49,39946
E12000005,Region,Male,50,41088
E12000005,Region,Male,51,40505
E12000005,Region,Male,52,41630
E12000005,Region,Male,53,40865
E12000005,Region,Male,54,41159
E12000005,Region,Male,55,40207
E12000005,Region,Male,56,39908
E12000005,Region,Male,57,38894
E12000005,Region,Male,58,38408
E12000005,Region,Male,59,37816
E12000005,Region,Male,60,36292
E12000005,Region,Male,61,34271
E12000005,Region,Male,62,33680
E12000005,Region,Male,63,32934
E12000005,Region,Male,64,31152
E12000005,Region,Male,65,29487
E12000005,Region,Male,66,29120
E12000005,Region,Male,67,29251
E12000005,Region,Male,68,28237
E12000005,Region,Male,69,27463
E12000005,Region,Male,70,27098
E12000005,Region,Male,71,27679
E12000005,Region,Male,72,28154
E12000005,Region,Male,73,29226
E12000005,Region,Male,74,28669
E12000005,Region,Male,75,22505
E12000005,Region,Male,76,23552
E12000005,Region,Male,77,22300
E12000005,Region,Male,78,19879
E12000005,Region,Male,79,16934
E12000005,Region,Male,80,15325
E12000005,Region,Male,81,15287
E12000005,Region,Male,82,14345
E12000005,Region,Male,83,12818
E12000005,Region,Male,84,11635
E12000005,Region,Male,85,10025
E12000005,Region,Male,86,8741
E12000005,Region,Male,87,7245
E12000005,Region,Male,88,6350
E12000005,Region,Male,89,5346
E12000005,Region,Male,90,16876
E12000006,Region,Female,0,31663
E12000006,Region,Female,1,33284
E12000006,Region,Female,2,34275
E12000006,Region,Female,3,34798
E12000006,Region,Female,4,36019
E12000006,Region,Female,5,36749
E12000006,Region,Female,6,36098
E12000006,Region,Female,7,36699
E12000006,Region,Female,8,38099
E12000006,Region,Female,9,38237
E12000006,Region,Female,10,38091
E12000006,Region,Female,11,38245
E12000006,Region,Female,12,37986
E12000006,Region,Female,13,37110
E12000006,Region,Female,14,36135
E12000006,Region,Female,15,35000
E12000006,Region,Female,16,34671
E12000006,Region,Female,17,34833
E12000006,Region,Female,18,31472
E12000006,Region,Female,19,29697
E12000006,Region,Female,20,29434
E12000006,Region,Female,21,31142
E12000006,Region,Female,22,34610
E12000006,Region,Female,23,35817
E12000006,Region,Female,24,36260
E12000006,Region,Female,25,36906
E12000006,Region,Female,26,37929
E12000006,Region,Female,27,39548
E12000006,Region,Female,28,40433
E12000006,Region,Female,29,42154
E12000006,Region,Female,30,43193
E12000006,Region,Female,31,43329
E12000006,Region,Female,32,44103
E12000006,Region,Female,33,44829
E12000006,Region,Female,34,43774
E12000006,Region,Female,35,43537
E12000006,Region,Female,36,43571
E12000006,Region,Female,37,42812
E12000006,Region,Female,38,42228
E12000006,Region,Female,39,43369
E12000006,Region,Female,40,44410
E12000006,Region,Female,41,43617
E12000006,Region,Female,42,40941
E12000006,Region,Female,43,38640
E12000006,Region,Female,44,38942
E12000006,Region,Female,45,39333
E12000006,Region,Female,46,40690
E12000006,Region,Female,47,41202
E12000006,Region,Female,48,42941
E12000006,Region,Female,49,44090
E12000006,Region,Female,50,45220
E12000006,Region,Female,51,43608
E12000006,Region,Female,52,45409
E12000006,Region,Female,53,45197
E12000006,Region,Female,54,45464
E12000006,Region,Female,55,45658
E12000006,Region,Female,56,45272
E12000006,Region,Female,57,44412
E12000006,Region,Female,58,42874
E12000006,Region,Female,59,41521
E12000006,Region,Female,60,40176
E12000006,Region,Female,61,37818
E12000006,Region,Female,62,37652
E12000006,Region,Female,63,36360
E12000006,Region,Female,64,34992
E12000006,Region,Female,65,33976
E12000006,Region,Female,66,33469
E12000006,Region,Female,67,33354
E12000006,Region,Female,68,32708
E12000006,Region,Female,69,31984
E12000006,Region,Female,70,32376
E12000006,Region,Female,71,33307
E12000006,Region,Female,72,34169
E12000006,Region,Female,73,37791
E12000006,Region,Female,74,38944
E12000006,Region,Female,75,28113
E12000006,Region,Female,76,29652
